shell_sign_id,shell_id,shell_ordinal,sign_ordinal,sign_name,sign_start_degree,first_direct_ingress_jd_ut,first_direct_ingress_utc,next_sign_first_direct_ingress_jd_ut,next_sign_first_direct_ingress_utc,transition_crossings,transition_crossing_count
R13.12,R13,13,12,Pisces,330,862466.1403427266,-2351-04-01T15:22:05.612Z,865078.2692583608,-2344-05-26T18:27:43.922Z,"[{""jd_ut"":862466.1403427266,""utc"":""-2351-04-01T15:22:05.612Z"",""motion"":""direct""},{""jd_ut"":862601.118527936,""utc"":""-2351-08-14T14:50:40.814Z"",""motion"":""retrograde""},{""jd_ut"":862760.8827377546,""utc"":""-2350-01-21T09:11:08.542Z"",""motion"":""direct""}]",3
R14.01,R14,14,1,Aries,0,865078.2692583608,-2344-05-26T18:27:43.922Z,867654.4127594768,-2337-06-15T21:54:22.419Z,"[{""jd_ut"":865078.2692583608,""utc"":""-2344-05-26T18:27:43.922Z"",""motion"":""direct""},{""jd_ut"":865159.9717761693,""utc"":""-2344-08-16T11:19:21.461Z"",""motion"":""retrograde""},{""jd_ut"":865364.5051741351,""utc"":""-2343-03-09T00:07:27.045Z"",""motion"":""direct""}]",3
R14.02,R14,14,2,Taurus,30,867654.4127594768,-2337-06-15T21:54:22.419Z,870206.7488450857,-2330-06-11T05:58:20.215Z,"[{""jd_ut"":867654.4127594768,""utc"":""-2337-06-15T21:54:22.419Z"",""motion"":""direct""},{""jd_ut"":867760.131107013,""utc"":""-2337-09-29T15:08:47.646Z"",""motion"":""retrograde""},{""jd_ut"":867943.5462183976,""utc"":""-2336-03-31T01:06:33.270Z"",""motion"":""direct""}]",3
R14.03,R14,14,3,Gemini,60,870206.7488450857,-2330-06-11T05:58:20.215Z,872456.1258494228,-2324-08-07T15:01:13.390Z,"[{""jd_ut"":870206.7488450857,""utc"":""-2330-06-11T05:58:20.215Z"",""motion"":""direct""},{""jd_ut"":870395.4763122916,""utc"":""-2330-12-16T23:25:53.382Z"",""motion"":""retrograde""},{""jd_ut"":870493.0063624966,""utc"":""-2329-03-24T12:09:09.720Z"",""motion"":""direct""}]",3
R14.04,R14,14,4,Cancer,90,872456.1258494228,-2324-08-07T15:01:13.390Z,874709.766413773,-2318-10-09T06:23:38.150Z,"[{""jd_ut"":872456.1258494228,""utc"":""-2324-08-07T15:01:13.390Z"",""motion"":""direct""},{""jd_ut"":872578.0294190818,""utc"":""-2324-12-07T12:42:21.809Z"",""motion"":""retrograde""},{""jd_ut"":872745.5073253165,""utc"":""-2323-05-24T00:10:32.907Z"",""motion"":""direct""}]",3
R14.05,R14,14,5,Leo,120,874709.766413773,-2318-10-09T06:23:38.150Z,877230.8248129701,-2311-09-03T07:47:43.841Z,"[{""jd_ut"":874709.766413773,""utc"":""-2318-10-09T06:23:38.150Z"",""motion"":""direct""},{""jd_ut"":874762.2183148849,""utc"":""-2318-11-30T17:14:22.406Z"",""motion"":""retrograde""},{""jd_ut"":874987.099336701,""utc"":""-2317-07-13T14:23:02.691Z"",""motion"":""direct""}]",3
R14.06,R14,14,6,Virgo,150,877230.8248129701,-2311-09-03T07:47:43.841Z,879494.967920457,-2305-11-15T11:13:48.327Z,"[{""jd_ut"":877230.8248129701,""utc"":""-2311-09-03T07:47:43.841Z"",""motion"":""direct""},{""jd_ut"":877441.054909534,""utc"":""-2310-04-01T13:19:04.184Z"",""motion"":""retrograde""},{""jd_ut"":877512.5082138241,""utc"":""-2310-06-12T00:11:49.674Z"",""motion"":""direct""}]",3
R14.07,R14,14,7,Libra,180,879494.967920457,-2305-11-15T11:13:48.327Z,882066.4966259119,-2298-11-30T23:55:08.479Z,"[{""jd_ut"":879494.967920457,""utc"":""-2305-11-15T11:13:48.327Z"",""motion"":""direct""},{""jd_ut"":879596.5851807646,""utc"":""-2304-02-25T02:02:39.618Z"",""motion"":""retrograde""},{""jd_ut"":879785.4442664273,""utc"":""-2304-08-31T22:39:44.619Z"",""motion"":""direct""}]",3
R14.08,R14,14,8,Scorpio,210,882066.4966259119,-2298-11-30T23:55:08.479Z,884670.3075880087,-2290-01-16T19:22:55.604Z,"[{""jd_ut"":882066.4966259119,""utc"":""-2298-11-30T23:55:08.479Z"",""motion"":""direct""},{""jd_ut"":882203.0176674994,""utc"":""-2297-04-16T12:25:26.472Z"",""motion"":""retrograde""},{""jd_ut"":882361.3447972746,""utc"":""-2297-09-21T20:16:30.485Z"",""motion"":""direct""}]",3
R14.09,R14,14,9,Sagittarius,240,884670.3075880087,-2290-01-16T19:22:55.604Z,887579.9842042769,-2282-01-04T11:37:15.250Z,"[{""jd_ut"":884670.3075880087,""utc"":""-2290-01-16T19:22:55.604Z"",""motion"":""direct""},{""jd_ut"":884768.7410582537,""utc"":""-2290-04-25T05:47:07.433Z"",""motion"":""retrograde""},{""jd_ut"":884962.494598526,""utc"":""-2290-11-04T23:52:13.313Z"",""motion"":""direct""}]",3
R14.10,R14,14,10,Capricorn,270,887579.9842042769,-2282-01-04T11:37:15.250Z,890215.9016067744,-2275-03-24T09:38:18.825Z,"[{""jd_ut"":887579.9842042769,""utc"":""-2282-01-04T11:37:15.250Z"",""motion"":""direct""},{""jd_ut"":887780.7415391144,""utc"":""-2282-07-24T05:47:48.979Z"",""motion"":""retrograde""},{""jd_ut"":887872.4523657844,""utc"":""-2282-10-23T22:51:24.404Z"",""motion"":""direct""}]",3
R14.11,R14,14,11,Aquarius,300,890215.9016067744,-2275-03-24T09:38:18.825Z,893126.2297197252,-2267-03-12T17:30:47.784Z,"[{""jd_ut"":890215.9016067744,""utc"":""-2275-03-24T09:38:18.825Z"",""motion"":""direct""},{""jd_ut"":890302.4697639835,""utc"":""-2275-06-18T23:16:27.608Z"",""motion"":""retrograde""},{""jd_ut"":890505.5538751588,""utc"":""-2274-01-08T01:17:34.814Z"",""motion"":""direct""}]",3
R14.12,R14,14,12,Pisces,330,893126.2297197252,-2267-03-12T17:30:47.784Z,895734.1474509789,-2260-05-02T15:32:19.765Z,"[{""jd_ut"":893126.2297197252,""utc"":""-2267-03-12T17:30:47.784Z"",""motion"":""direct""},{""jd_ut"":893309.2673582288,""utc"":""-2267-09-11T18:24:59.751Z"",""motion"":""retrograde""},{""jd_ut"":893419.8265449118,""utc"":""-2267-12-31T07:50:13.480Z"",""motion"":""direct""}]",3
R15.01,R15,15,1,Aries,0,895734.1474509789,-2260-05-02T15:32:19.765Z,898314.386474557,-2253-05-26T21:16:31.402Z,"[{""jd_ut"":895734.1474509789,""utc"":""-2260-05-02T15:32:19.765Z"",""motion"":""direct""},{""jd_ut"":895868.9622216853,""utc"":""-2260-09-14T11:05:35.954Z"",""motion"":""retrograde""},{""jd_ut"":896027.2914186779,""utc"":""-2259-02-19T18:59:38.574Z"",""motion"":""direct""}]",3
R15.02,R15,15,2,Taurus,30,898314.386474557,-2253-05-26T21:16:31.402Z,900871.6292439695,-2246-05-27T03:06:06.679Z,"[{""jd_ut"":898314.386474557,""utc"":""-2253-05-26T21:16:31.402Z"",""motion"":""direct""},{""jd_ut"":898465.7741558482,""utc"":""-2253-10-25T06:34:47.065Z"",""motion"":""retrograde""},{""jd_ut"":898606.2283580038,""utc"":""-2252-03-13T17:28:50.132Z"",""motion"":""direct""}]",3
R15.03,R15,15,3,Gemini,60,900871.6292439695,-2246-05-27T03:06:06.679Z,903118.6082590965,-2240-07-21T02:35:53.586Z,"[{""jd_ut"":900871.6292439695,""utc"":""-2246-05-27T03:06:06.679Z"",""motion"":""direct""}]",1
R15.04,R15,15,4,Cancer,90,903118.6082590965,-2240-07-21T02:35:53.586Z,905361.7773429656,-2234-09-11T06:39:22.432Z,"[{""jd_ut"":903118.6082590965,""utc"":""-2240-07-21T02:35:53.586Z"",""motion"":""direct""},{""jd_ut"":903282.8804951955,""utc"":""-2239-01-01T09:07:54.785Z"",""motion"":""retrograde""},{""jd_ut"":903407.6190359541,""utc"":""-2239-05-06T02:51:24.706Z"",""motion"":""direct""}]",3
R15.05,R15,15,5,Leo,120,905361.7773429656,-2234-09-11T06:39:22.432Z,907894.7567668133,-2227-08-18T06:09:44.653Z,"[{""jd_ut"":905361.7773429656,""utc"":""-2234-09-11T06:39:22.432Z"",""motion"":""direct""},{""jd_ut"":905475.5576060328,""utc"":""-2233-01-03T01:22:57.161Z"",""motion"":""retrograde""},{""jd_ut"":905650.8899322515,""utc"":""-2233-06-27T09:21:30.147Z"",""motion"":""direct""}]",3
R15.06,R15,15,6,Virgo,150,907894.7567668133,-2227-08-18T06:09:44.653Z,910152.9939584364,-2221-10-24T11:51:18.009Z,"[{""jd_ut"":907894.7567668133,""utc"":""-2227-08-18T06:09:44.653Z"",""motion"":""direct""}]",1
R15.07,R15,15,7,Libra,180,910152.9939584364,-2221-10-24T11:51:18.009Z,912725.8339577008,-2214-11-09T08:00:53.945Z,"[{""jd_ut"":910152.9939584364,""utc"":""-2221-10-24T11:51:18.009Z"",""motion"":""direct""},{""jd_ut"":910306.6815779412,""utc"":""-2220-03-26T04:21:28.334Z"",""motion"":""retrograde""},{""jd_ut"":910446.1108949443,""utc"":""-2220-08-12T14:39:41.323Z"",""motion"":""direct""}]",3
R15.08,R15,15,8,Scorpio,210,912725.8339577008,-2214-11-09T08:00:53.945Z,915325.5671181504,-2207-12-22T01:36:39.008Z,"[{""jd_ut"":912725.8339577008,""utc"":""-2214-11-09T08:00:53.945Z"",""motion"":""direct""},{""jd_ut"":912915.3583113872,""utc"":""-2213-05-17T20:35:58.104Z"",""motion"":""retrograde""},{""jd_ut"":913017.4900159691,""utc"":""-2213-08-27T23:45:37.380Z"",""motion"":""direct""}]",3
R15.09,R15,15,9,Sagittarius,240,915325.5671181504,-2207-12-22T01:36:39.008Z,917958.5556721669,-2199-03-09T01:20:10.075Z,"[{""jd_ut"":915325.5671181504,""utc"":""-2207-12-22T01:36:39.008Z"",""motion"":""direct""},{""jd_ut"":915481.4802323976,""utc"":""-2206-05-26T23:31:32.079Z"",""motion"":""retrograde""},{""jd_ut"":915621.9384639284,""utc"":""-2206-10-14T10:31:23.283Z"",""motion"":""direct""}]",3
R15.10,R15,15,10,Capricorn,270,917958.5556721669,-2199-03-09T01:20:10.075Z,920868.9895867461,-2191-02-25T11:45:00.295Z,"[{""jd_ut"":917958.5556721669,""utc"":""-2199-03-09T01:20:10.075Z"",""motion"":""direct""},{""jd_ut"":918013.3293716712,""utc"":""-2199-05-02T19:54:17.712Z"",""motion"":""retrograde""},{""jd_ut"":918240.6785010921,""utc"":""-2199-12-16T04:17:02.494Z"",""motion"":""direct""}]",3
R15.11,R15,15,11,Aquarius,300,920868.9895867461,-2191-02-25T11:45:00.295Z,923787.6679351691,-2183-02-22T04:01:49.599Z,"[{""jd_ut"":920868.9895867461,""utc"":""-2191-02-25T11:45:00.295Z"",""motion"":""direct""},{""jd_ut"":921015.7368299831,""utc"":""-2191-07-22T05:41:02.111Z"",""motion"":""retrograde""},{""jd_ut"":921165.4677127213,""utc"":""-2191-12-18T23:13:30.379Z"",""motion"":""direct""}]",3
R15.12,R15,15,12,Pisces,330,923787.6679351691,-2183-02-22T04:01:49.599Z,926394.0251481829,-2176-04-12T12:36:12.803Z,"[{""jd_ut"":923787.6679351691,""utc"":""-2183-02-22T04:01:49.599Z"",""motion"":""direct""},{""jd_ut"":924032.1350093086,""utc"":""-2183-10-24T15:14:24.804Z"",""motion"":""retrograde""},{""jd_ut"":924061.8340532689,""utc"":""-2183-11-23T08:01:02.202Z"",""motion"":""direct""}]",3
R16.01,R16,16,1,Aries,0,926394.0251481829,-2176-04-12T12:36:12.803Z,928976.7971497932,-2169-05-09T07:07:53.742Z,"[{""jd_ut"":926394.0251481829,""utc"":""-2176-04-12T12:36:12.803Z"",""motion"":""direct""},{""jd_ut"":926577.6386834332,""utc"":""-2176-10-13T03:19:42.249Z"",""motion"":""retrograde""},{""jd_ut"":926685.3889854222,""utc"":""-2175-01-28T21:20:08.340Z"",""motion"":""direct""}]",3
R16.02,R16,16,2,Taurus,30,928976.7971497932,-2169-05-09T07:07:53.742Z,931254.7108129207,-2163-08-03T05:03:34.236Z,"[{""jd_ut"":928976.7971497932,""utc"":""-2169-05-09T07:07:53.742Z"",""motion"":""direct""},{""jd_ut"":929173.5925184228,""utc"":""-2169-11-22T02:13:13.592Z"",""motion"":""retrograde""},{""jd_ut"":929263.7375405876,""utc"":""-2168-02-20T05:42:03.507Z"",""motion"":""direct""}]",3
R16.03,R16,16,3,Gemini,60,931254.7108129207,-2163-08-03T05:03:34.236Z,933782.9551969417,-2156-07-05T10:55:29.016Z,"[{""jd_ut"":931254.7108129207,""utc"":""-2163-08-03T05:03:34.236Z"",""motion"":""direct""},{""jd_ut"":931323.0506370498,""utc"":""-2163-10-10T13:12:55.041Z"",""motion"":""retrograde""},{""jd_ut"":931535.8959143162,""utc"":""-2162-05-11T09:30:06.997Z"",""motion"":""direct""}]",3
R16.04,R16,16,4,Cancer,90,933782.9551969417,-2156-07-05T10:55:29.016Z,936023.7918027344,-2150-08-24T07:00:11.756Z,"[{""jd_ut"":933782.9551969417,""utc"":""-2156-07-05T10:55:29.016Z"",""motion"":""direct""},{""jd_ut"":933992.0592268903,""utc"":""-2155-01-30T13:25:17.203Z"",""motion"":""retrograde""},{""jd_ut"":934063.2035673261,""utc"":""-2155-04-11T16:53:08.217Z"",""motion"":""direct""}]",3
R16.05,R16,16,5,Leo,120,936023.7918027344,-2150-08-24T07:00:11.756Z,938271.0442411734,-2144-10-18T13:03:42.437Z,"[{""jd_ut"":936023.7918027344,""utc"":""-2150-08-24T07:00:11.756Z"",""motion"":""direct""},{""jd_ut"":936180.7646110547,""utc"":""-2149-01-28T06:21:02.395Z"",""motion"":""retrograde""},{""jd_ut"":936313.5570077309,""utc"":""-2149-06-10T01:22:05.468Z"",""motion"":""direct""}]",3
R16.06,R16,16,6,Virgo,150,938271.0442411734,-2144-10-18T13:03:42.437Z,940816.0295763977,-2137-10-07T12:42:35.401Z,"[{""jd_ut"":938271.0442411734,""utc"":""-2144-10-18T13:03:42.437Z"",""motion"":""direct""},{""jd_ut"":938368.4284372751,""utc"":""-2143-01-23T22:16:56.981Z"",""motion"":""retrograde""},{""jd_ut"":938559.2018157127,""utc"":""-2143-08-02T16:50:36.878Z"",""motion"":""direct""}]",3
R16.07,R16,16,7,Libra,180,940816.0295763977,-2137-10-07T12:42:35.401Z,943388.9416461952,-2130-10-23T10:35:58.231Z,"[{""jd_ut"":940816.0295763977,""utc"":""-2137-10-07T12:42:35.401Z"",""motion"":""direct""},{""jd_ut"":941016.4321617854,""utc"":""-2136-04-24T22:22:18.778Z"",""motion"":""retrograde""},{""jd_ut"":941102.8183459467,""utc"":""-2136-07-20T07:38:25.090Z"",""motion"":""direct""}]",3
R16.08,R16,16,8,Scorpio,210,943388.9416461952,-2130-10-23T10:35:58.231Z,945986.2893774305,-2123-12-02T18:56:42.210Z,"[{""jd_ut"":943388.9416461952,""utc"":""-2130-10-23T10:35:58.231Z"",""motion"":""direct""}]",1
R16.09,R16,16,9,Sagittarius,240,945986.2893774305,-2123-12-02T18:56:42.210Z,948605.8095319262,-2115-02-03T07:25:43.558Z,"[{""jd_ut"":945986.2893774305,""utc"":""-2123-12-02T18:56:42.210Z"",""motion"":""direct""},{""jd_ut"":946194.741307592,""utc"":""-2122-06-29T05:47:28.976Z"",""motion"":""retrograde""},{""jd_ut"":946275.7888824537,""utc"":""-2122-09-18T06:55:59.444Z"",""motion"":""direct""}]",3
R16.10,R16,16,10,Capricorn,270,948605.8095319262,-2115-02-03T07:25:43.558Z,951528.4533765689,-2107-02-03T22:52:51.736Z,"[{""jd_ut"":948605.8095319262,""utc"":""-2115-02-03T07:25:43.558Z"",""motion"":""direct""},{""jd_ut"":948731.9438330792,""utc"":""-2115-06-09T10:39:07.178Z"",""motion"":""retrograde""},{""jd_ut"":948901.7597876485,""utc"":""-2115-11-26T06:14:05.653Z"",""motion"":""direct""}]",3
R16.11,R16,16,11,Aquarius,300,951528.4533765689,-2107-02-03T22:52:51.736Z,954158.2438887609,-2100-04-18T17:51:11.989Z,"[{""jd_ut"":951528.4533765689,""utc"":""-2107-02-03T22:52:51.736Z"",""motion"":""direct""},{""jd_ut"":951727.4174196038,""utc"":""-2107-08-21T22:01:05.054Z"",""motion"":""retrograde""},{""jd_ut"":951820.9269324844,""utc"":""-2107-11-23T10:14:46.967Z"",""motion"":""direct""}]",3
R16.12,R16,16,12,Pisces,330,954158.2438887609,-2100-04-18T17:51:11.989Z,957056.509898145,-2092-03-26T00:14:15.200Z,"[{""jd_ut"":954158.2438887609,""utc"":""-2100-04-18T17:51:11.989Z"",""motion"":""direct""},{""jd_ut"":954257.5375196056,""utc"":""-2100-07-27T00:54:01.694Z"",""motion"":""retrograde""},{""jd_ut"":954449.4755634393,""utc"":""-2099-02-03T23:24:48.681Z"",""motion"":""direct""}]",3
R17.01,R17,17,1,Aries,0,957056.509898145,-2092-03-26T00:14:15.200Z,959640.4961738002,-2085-04-22T23:54:29.416Z,"[{""jd_ut"":957056.509898145,""utc"":""-2092-03-26T00:14:15.200Z"",""motion"":""direct""},{""jd_ut"":957298.8795811313,""utc"":""-2092-11-23T09:06:35.810Z"",""motion"":""retrograde""},{""jd_ut"":957328.5333665367,""utc"":""-2092-12-23T00:48:02.869Z"",""motion"":""direct""}]",3
R17.02,R17,17,2,Taurus,30,959640.4961738002,-2085-04-22T23:54:29.416Z,961910.0691447658,-2079-07-09T13:39:34.108Z,"[{""jd_ut"":959640.4961738002,""utc"":""-2085-04-22T23:54:29.416Z"",""motion"":""direct""}]",1
R17.03,R17,17,3,Gemini,60,961910.0691447658,-2079-07-09T13:39:34.108Z,964448.5802785971,-2072-06-21T01:55:36.071Z,"[{""jd_ut"":961910.0691447658,""utc"":""-2079-07-09T13:39:34.108Z"",""motion"":""direct""},{""jd_ut"":962032.3297184848,""utc"":""-2079-11-08T19:54:47.677Z"",""motion"":""retrograde""},{""jd_ut"":962199.8737300546,""utc"":""-2078-04-25T08:58:10.277Z"",""motion"":""direct""}]",3
R17.04,R17,17,4,Cancer,90,964448.5802785971,-2072-06-21T01:55:36.071Z,966688.3048366914,-2066-08-08T19:18:57.890Z,"[{""jd_ut"":964448.5802785971,""utc"":""-2072-06-21T01:55:36.071Z"",""motion"":""direct""}]",1
R17.05,R17,17,5,Leo,120,966688.3048366914,-2066-08-08T19:18:57.890Z,968931.399314045,-2060-09-28T21:35:00.733Z,"[{""jd_ut"":966688.3048366914,""utc"":""-2066-08-08T19:18:57.890Z"",""motion"":""direct""},{""jd_ut"":966888.3594609243,""utc"":""-2065-02-24T20:37:37.424Z"",""motion"":""retrograde""},{""jd_ut"":966971.2105070273,""utc"":""-2065-05-18T17:03:07.807Z"",""motion"":""direct""}]",3
R17.06,R17,17,6,Virgo,150,968931.399314045,-2060-09-28T21:35:00.733Z,971480.3469075346,-2053-09-21T20:19:32.811Z,"[{""jd_ut"":968931.399314045,""utc"":""-2060-09-28T21:35:00.733Z"",""motion"":""direct""},{""jd_ut"":969074.6269000524,""utc"":""-2059-02-19T03:02:44.165Z"",""motion"":""retrograde""},{""jd_ut"":969222.8810785674,""utc"":""-2059-07-17T09:08:45.188Z"",""motion"":""direct""}]",3
R17.07,R17,17,7,Libra,180,971480.3469075346,-2053-09-21T20:19:32.811Z,973762.0705140177,-2047-12-20T13:41:32.411Z,"[{""jd_ut"":971480.3469075346,""utc"":""-2053-09-21T20:19:32.811Z"",""motion"":""direct""}]",1
R17.08,R17,17,8,Scorpio,210,973762.0705140177,-2047-12-20T13:41:32.411Z,976366.966561533,-2039-02-06T11:11:50.916Z,"[{""jd_ut"":973762.0705140177,""utc"":""-2047-12-20T13:41:32.411Z"",""motion"":""direct""},{""jd_ut"":973854.2931852532,""utc"":""-2046-03-22T19:02:11.206Z"",""motion"":""retrograde""},{""jd_ut"":974052.0783543433,""utc"":""-2046-10-06T13:52:49.815Z"",""motion"":""direct""}]",3
R17.09,R17,17,9,Sagittarius,240,976366.966561533,-2039-02-06T11:11:50.916Z,979263.9997646206,-2031-01-12T11:59:39.663Z,"[{""jd_ut"":976366.966561533,""utc"":""-2039-02-06T11:11:50.916Z"",""motion"":""direct""},{""jd_ut"":976421.1534859247,""utc"":""-2039-04-01T15:41:01.184Z"",""motion"":""retrograde""},{""jd_ut"":976648.6565135785,""utc"":""-2039-11-15T03:45:22.773Z"",""motion"":""direct""}]",3
R17.10,R17,17,10,Capricorn,270,979263.9997646206,-2031-01-12T11:59:39.663Z,981908.6321248033,-2024-04-10T03:10:15.583Z,"[{""jd_ut"":979263.9997646206,""utc"":""-2031-01-12T11:59:39.663Z"",""motion"":""direct""},{""jd_ut"":979442.959405533,""utc"":""-2031-07-10T11:01:32.638Z"",""motion"":""retrograde""},{""jd_ut"":979559.755037064,""utc"":""-2031-11-04T06:07:15.202Z"",""motion"":""direct""}]",3
R17.11,R17,17,11,Aquarius,300,981908.6321248033,-2024-04-10T03:10:15.583Z,984813.3775639345,-2016-03-23T21:03:41.524Z,"[{""jd_ut"":981908.6321248033,""utc"":""-2024-04-10T03:10:15.583Z"",""motion"":""direct""},{""jd_ut"":981959.820231484,""utc"":""-2024-05-31T07:41:08.000Z"",""motion"":""retrograde""},{""jd_ut"":982189.1853521497,""utc"":""-2023-01-15T16:26:54.426Z"",""motion"":""direct""}]",3
R17.12,R17,17,12,Pisces,330,984813.3775639345,-2016-03-23T21:03:41.524Z,987428.5242644327,-2009-05-22T00:34:56.447Z,"[{""jd_ut"":984813.3775639345,""utc"":""-2016-03-23T21:03:41.524Z"",""motion"":""direct""},{""jd_ut"":984968.9030092263,""utc"":""-2016-08-26T09:40:19.997Z"",""motion"":""retrograde""},{""jd_ut"":985108.9791220359,""utc"":""-2015-01-13T11:29:56.144Z"",""motion"":""direct""}]",3
R18.01,R18,18,1,Aries,0,987428.5242644327,-2009-05-22T00:34:56.447Z,990013.959353602,-2002-06-19T11:01:28.151Z,"[{""jd_ut"":987428.5242644327,""utc"":""-2009-05-22T00:34:56.447Z"",""motion"":""direct""},{""jd_ut"":987522.9395573095,""utc"":""-2009-08-24T10:32:57.752Z"",""motion"":""retrograde""},{""jd_ut"":987717.4149829447,""utc"":""-2008-03-05T21:57:34.526Z"",""motion"":""direct""}]",3
R18.02,R18,18,2,Taurus,30,990013.959353602,-2002-06-19T11:01:28.151Z,992569.3159655163,-1995-06-17T19:34:59.421Z,"[{""jd_ut"":990013.959353602,""utc"":""-2002-06-19T11:01:28.151Z"",""motion"":""direct""},{""jd_ut"":990112.569058137,""utc"":""-2002-09-26T01:39:26.623Z"",""motion"":""retrograde""},{""jd_ut"":990302.3997603478,""utc"":""-2001-04-03T21:35:39.294Z"",""motion"":""direct""}]",3
R18.03,R18,18,3,Gemini,60,992569.3159655163,-1995-06-17T19:34:59.421Z,994824.9299319459,-1989-08-21T10:19:06.120Z,"[{""jd_ut"":992569.3159655163,""utc"":""-1995-06-17T19:34:59.421Z"",""motion"":""direct""},{""jd_ut"":992741.3943176263,""utc"":""-1995-12-06T21:27:49.043Z"",""motion"":""retrograde""},{""jd_ut"":992858.3226866582,""utc"":""-1994-04-02T19:44:40.127Z"",""motion"":""direct""}]",3
R18.04,R18,18,4,Cancer,90,994824.9299319459,-1989-08-21T10:19:06.120Z,997351.7522457244,-1982-07-22T06:03:14.031Z,"[{""jd_ut"":994824.9299319459,""utc"":""-1989-08-21T10:19:06.120Z"",""motion"":""direct""},{""jd_ut"":994919.2765126624,""utc"":""-1989-11-23T18:38:10.694Z"",""motion"":""retrograde""},{""jd_ut"":995111.3619669985,""utc"":""-1988-06-02T20:41:13.949Z"",""motion"":""direct""}]",3
R18.05,R18,18,5,Leo,120,997351.7522457244,-1982-07-22T06:03:14.031Z,999593.5411782658,-1976-09-10T00:59:17.802Z,"[{""jd_ut"":997351.7522457244,""utc"":""-1982-07-22T06:03:14.031Z"",""motion"":""direct""}]",1
R18.06,R18,18,6,Virgo,150,999593.5411782658,-1976-09-10T00:59:17.802Z,1001854.6122314383,-1970-11-19T02:41:36.796Z,"[{""jd_ut"":999593.5411782658,""utc"":""-1976-09-10T00:59:17.802Z"",""motion"":""direct""},{""jd_ut"":999783.9557807024,""utc"":""-1975-03-19T10:56:19.453Z"",""motion"":""retrograde""},{""jd_ut"":999880.3232775696,""utc"":""-1975-06-23T19:45:31.182Z"",""motion"":""direct""}]",3
R18.07,R18,18,7,Libra,180,1001854.6122314383,-1970-11-19T02:41:36.796Z,1004418.8353607845,-1963-11-26T08:02:55.172Z,"[{""jd_ut"":1001854.6122314383,""utc"":""-1970-11-19T02:41:36.796Z"",""motion"":""direct""},{""jd_ut"":1001949.1751370754,""utc"":""-1969-02-21T16:12:11.843Z"",""motion"":""retrograde""},{""jd_ut"":1002143.5204198174,""utc"":""-1969-09-04T00:29:24.272Z"",""motion"":""direct""}]",3
R18.08,R18,18,8,Scorpio,210,1004418.8353607845,-1963-11-26T08:02:55.172Z,1007015.0085336228,-1955-01-04T12:12:17.305Z,"[{""jd_ut"":1004418.8353607845,""utc"":""-1963-11-26T08:02:55.172Z"",""motion"":""direct""},{""jd_ut"":1004564.8689351114,""utc"":""-1962-04-21T08:51:15.994Z"",""motion"":""retrograde""},{""jd_ut"":1004713.6567869247,""utc"":""-1962-09-17T03:45:46.390Z"",""motion"":""direct""}]",3
R18.09,R18,18,9,Sagittarius,240,1007015.0085336228,-1955-01-04T12:12:17.305Z,1009925.1029844193,-1948-12-23T14:28:17.854Z,"[{""jd_ut"":1007015.0085336228,""utc"":""-1955-01-04T12:12:17.305Z"",""motion"":""direct""},{""jd_ut"":1007139.4471794842,""utc"":""-1955-05-08T22:43:56.307Z"",""motion"":""retrograde""},{""jd_ut"":1007310.0363746276,""utc"":""-1955-10-26T12:52:22.768Z"",""motion"":""direct""}]",3
R18.10,R18,18,10,Capricorn,270,1009925.1029844193,-1948-12-23T14:28:17.854Z,1012554.0973691593,-1940-03-05T14:20:12.695Z,"[{""jd_ut"":1009925.1029844193,""utc"":""-1948-12-23T14:28:17.854Z"",""motion"":""direct""},{""jd_ut"":1010164.3297212622,""utc"":""-1947-08-19T19:54:47.917Z"",""motion"":""retrograde""},{""jd_ut"":1010204.3859269717,""utc"":""-1947-09-28T21:15:44.090Z"",""motion"":""direct""}]",3
R18.11,R18,18,11,Aquarius,300,1012554.0973691593,-1940-03-05T14:20:12.695Z,1015473.0851054797,-1932-03-02T14:02:33.113Z,"[{""jd_ut"":1012554.0973691593,""utc"":""-1940-03-05T14:20:12.695Z"",""motion"":""direct""},{""jd_ut"":1012679.9523136967,""utc"":""-1940-07-09T10:51:19.903Z"",""motion"":""retrograde""},{""jd_ut"":1012849.5065975133,""utc"":""-1940-12-26T00:09:30.025Z"",""motion"":""direct""}]",3
R18.12,R18,18,12,Pisces,330,1015473.0851054797,-1932-03-02T14:02:33.113Z,1018083.6713861874,-1925-04-26T04:06:47.767Z,"[{""jd_ut"":1015473.0851054797,""utc"":""-1932-03-02T14:02:33.113Z"",""motion"":""direct""},{""jd_ut"":1015681.6827437589,""utc"":""-1932-09-27T04:23:09.061Z"",""motion"":""retrograde""},{""jd_ut"":1015762.4513521635,""utc"":""-1932-12-16T22:49:56.827Z"",""motion"":""direct""}]",3
R19.01,R19,19,1,Aries,0,1018083.6713861874,-1925-04-26T04:06:47.767Z,1020670.5711726495,-1918-05-26T01:42:29.317Z,"[{""jd_ut"":1018083.6713861874,""utc"":""-1925-04-26T04:06:47.767Z"",""motion"":""direct""},{""jd_ut"":1018233.7766215436,""utc"":""-1925-09-23T06:38:20.101Z"",""motion"":""retrograde""},{""jd_ut"":1018377.520274733,""utc"":""-1924-02-14T00:29:11.737Z"",""motion"":""direct""}]",3
