body,start_jd_ut,end_jd_ut,start_station_physical_degree,end_station_physical_degree,start_boundary,end_boundary
True North Node,2397589.886172347,2397603.752993012,101.698229303206,100.00343317668982,station,station
True North Node,2397605.831462361,2397616.2796746064,100.01730004719485,99.15988340397008,station,station
True North Node,2397619.48196536,2397630.8480986357,99.20101578461521,98.29672847208721,station,station
True North Node,2397635.1471174136,2397643.6107678367,98.36965678117708,98.02605806532098,station,station
True North Node,2397649.14306059,2397658.0766274473,98.11713778291107,97.91115107280297,station,station
True North Node,2397664.3618407967,2397669.0734650865,97.95822981393756,97.9476435509983,station,station
True North Node,2397671.056563759,2397678.8435080126,97.9486325076205,97.89200345884822,station,station
True North Node,2397685.424308369,2397693.5360960187,97.97361918531618,97.75284719087242,station,station
True North Node,2397698.3294165256,2397708.5653220396,97.82964132244577,97.24724292434755,station,station
True North Node,2397712.7502561305,2397722.7431947384,97.31867752990978,96.59476192468671,station,station
True North Node,2397725.4916198384,2397738.2777035143,96.62407568958352,95.24719354753002,station,station
True North Node,2397739.9705535127,2397752.037326888,95.2546482818711,94.07559288272863,station,station
True North Node,2397752.5356809786,2397767.0481248843,94.07581862103433,92.25380760092379,station,station
True North Node,2397767.953350976,2397779.593809477,92.25504412373037,91.12432162212964,station,station
True North Node,2397781.4928844636,2397794.106860456,91.13578004664224,89.75270284014881,station,station
True North Node,2397797.5356009286,2397806.853381739,89.8032965173615,89.19028076818734,station,station
True North Node,2397811.09673174,2397821.2618158106,89.26636551923232,88.7371387035843,station,station
True North Node,2397827.0224564457,2397834.2738467064,88.83507325229162,88.71266219968054,station,station
True North Node,2397840.8595974045,2397842.888491246,88.75402120364119,88.75283239398269,station,station
True North Node,2397848.559143792,2397856.416540035,88.77407646575637,88.66043102578782,station,station
True North Node,2397861.7212736905,2397870.7208681097,88.73487637549592,88.37043417010733,station,station
True North Node,2397875.859822793,2397885.753092979,88.4781538747075,87.80277236202105,station,station
True North Node,2397888.9818398515,2397900.6243584426,87.8489647646955,86.69993865993027,station,station
True North Node,2397903.0839472776,2397915.0694296155,86.72141415170373,85.47028174834169,station,station
True North Node,2397916.0469079996,2397930.1698209383,85.47205578581817,83.7462981510071,station,station
True North Node,2397930.489670325,2397943.064040038,83.74635197181925,82.47007918533156,station,station
True North Node,2397944.4134176746,2397957.254380471,82.47450946207756,81.02415293259682,station,station
True North Node,2397960.1928927246,2397970.2520641964,81.05722243774518,80.30952147214467,station,station
True North Node,2397973.7918135375,2397984.4004884847,80.3616757003825,79.68230017344689,station,station
True North Node,2397989.742200874,2397997.625963662,79.78242118763656,79.5635283812205,station,station
True North Node,2398003.2418126473,2398011.616292428,79.62968759461758,79.54063217805687,station,station
True North Node,2398015.114921556,2398019.137440619,79.5457700143561,79.53841433632462,station,station
True North Node,2398025.0936584603,2398032.78155231,79.57583098207249,79.44348713507306,station,station
True North Node,2398038.90808489,2398048.421437484,79.54813993175328,79.12086067152329,station,station
True North Node,2398052.4579321453,2398062.4230048256,79.18374878956176,78.54288294100103,station,station
True North Node,2398066.1256089276,2398077.645095326,78.59810365806379,77.53585618213903,station,station
True North Node,2398079.648139079,2398092.1544743543,77.54898599642956,76.26764546538679,station,station
True North Node,2398093.258841727,2398106.658513127,76.26968595522409,74.81569313798725,station,station
True North Node,2398106.891533316,2398120.3348768717,74.81571708125944,73.31638060762704,station,station
True North Node,2398121.9493912337,2398133.7374521988,73.32268171231917,72.14914611257838,station,station
True North Node,2398136.1391464667,2398147.466800291,72.171238980155,71.15222182447681,station,station
True North Node,2398151.7303077886,2398160.9867556496,71.23076835646461,70.71130695585917,station,station
True North Node,2398165.5031803083,2398174.6897454457,70.78759189574997,70.46429363317601,station,station
True North Node,2398181.4476008583,2398188.3832618063,70.55707737570133,70.50970372543196,station,station
True North Node,2398190.2635124717,2398195.002083799,70.51069976148146,70.49827808047459,station,station
True North Node,2398201.9692257233,2398211.063645876,70.5684558637217,70.30605476499348,station,station
True North Node,2398215.902221159,2398224.651268293,70.3877112790342,69.9558473294857,station,station
True North Node,2398229.1840207884,2398240.562198203,70.0462141102076,69.01744845661369,station,station
True North Node,2398243.2082388625,2398254.433818819,69.04665415347698,67.95318791914598,station,station
True North Node,2398256.2993017416,2398269.9415077437,67.96322954538853,66.30457890986128,station,station
True North Node,2398270.301673794,2398283.36350373,66.30467137136782,64.87163679457336,station,station
True North Node,2398284.295577013,2398297.302717828,64.872942989996,63.40464433775112,station,station
True North Node,2398299.253741079,2398310.509424735,63.417447073311195,62.36233882176243,station,station
True North Node,2398314.1344840545,2398324.462015521,62.417192129222414,61.69351213567095,station,station
True North Node,2398328.5160473026,2398337.756935288,61.759133307918795,61.34601916694083,station,station
True North Node,2398343.889359637,2398351.8072403036,61.45326419289151,61.31231821274199,station,station
True North Node,2398357.776317048,2398361.3230163576,61.34820708326622,61.34298543135135,station,station
True North Node,2398365.063326558,2398373.522047232,61.34915571520315,61.25446149308529,station,station
True North Node,2398379.259745649,2398387.0988706546,61.32488877206203,61.106467907965275,station,station
True North Node,2398392.284374141,2398403.0297571495,61.199912298247334,60.514151997357345,station,station
True North Node,2398406.634709727,2398416.5228506727,60.56680978550103,59.867652271631464,station,station
True North Node,2398419.4182057735,2398432.42841364,59.89884354228088,58.46125100419958,station,station
True North Node,2398433.8413133454,2398446.073706311,58.46602266610135,57.31205078789936,station,station
True North Node,2398446.4913212163,2398460.883167344,57.312167704260695,55.578145767732124,station,station
True North Node,2398461.7545565944,2398473.585738535,55.579332147024914,54.43462452174503,station,station
True North Node,2398475.780089139,2398487.9363775086,54.44985989214003,53.21974915735762,station,station
True North Node,2398491.0224546203,2398500.8199493308,53.25959222814179,52.59598624288519,station,station
True North Node,2398505.579844987,2398515.1441097483,52.688609200523125,52.23648899843712,station,station
True North Node,2398520.2893316485,2398528.149671145,52.31498977213095,52.16483202202513,station,station
True North Node,2398535.4320601,2398537.379682024,52.21622109990642,52.21521089538043,station,station
True North Node,2398542.5376059897,2398549.606509817,52.23102660775166,52.15000279216191,station,station
True North Node,2398555.4715200067,2398565.2648289595,52.234775151407646,51.8097171988217,station,station
True North Node,2398569.9522968503,2398579.020343573,51.899055957652635,51.34625223891664,station,station
True North Node,2398582.6505769705,2398595.0151922395,51.405230299825966,50.07850279478324,station,station
True North Node,2398597.2442533076,2398608.560219639,50.09645918741376,48.979845185524034,station,station
True North Node,2398609.69882409,2398624.325151069,48.98244450498746,47.04356924754797,station,station
True North Node,2398624.642650501,2398636.756638786,47.04362891456947,45.82253147991859,station,station
True North Node,2398638.228059248,2398651.3602354396,45.8279019863733,44.28173808389352,station,station
True North Node,2398654.090481191,2398663.9813634213,44.31157398215633,43.56274904296888,station,station
True North Node,2398667.970452939,2398678.499674051,43.63083684654743,42.973036443105855,station,station
True North Node,2398683.4067401364,2398691.342065745,43.05721887543528,42.837968272846,station,station
True North Node,2398697.7416452523,2398705.7734530065,42.9180708987787,42.85687145083677,station,station
True North Node,2398707.4364249445,2398712.6334269084,42.85748691368554,42.84332545935867,station,station
True North Node,2398718.7167110173,2398727.4955403274,42.89054169274489,42.685623887989394,station,station
True North Node,2398733.1637255326,2398741.8310094746,42.7829323800832,42.41536953875533,station,station
True North Node,2398745.9681092026,2398757.1962812636,42.482827261495856,41.61082221409765,station,station
True North Node,2398760.474029963,2398771.066196544,41.65302253139418,40.78633487365965,station,station
True North Node,2398773.0698392307,2398786.8174068704,40.79880365694087,39.196205991139266,station,station
True North Node,2398787.6493018763,2398800.093820586,39.19713375260679,38.03440524904403,station,station
True North Node,2398800.4062178517,2398814.7053565932,38.034458637397144,36.29915217042693,station,station
True North Node,2398816.3533749394,2398827.2325419066,36.30611097810005,35.36056298497691,station,station
True North Node,2398829.8581208223,2398841.7815380124,35.38642819356037,34.28109335929026,station,station
True North Node,2398845.788454462,2398854.5445849393,34.34852607110858,33.90780626256083,station,station
True North Node,2398859.469143755,2398868.973988897,33.994890400851126,33.663917461771234,station,station
True North Node,2398875.1454364806,2398881.963610246,33.738205593762025,33.69182912000484,station,station
True North Node,2398884.185495627,2398889.2295563687,33.693395843599085,33.678916951361806,station,station
True North Node,2398896.2821283937,2398904.4639266534,33.75118054988717,33.54734249611975,station,station
True North Node,2398909.361785479,2398919.0985989776,33.62758200343845,33.099753231376305,station,station
True North Node,2398923.596830736,2398933.7837706273,33.18821592223651,32.385234725886846,station,station
True North Node,2398936.5631991746,2398949.009175253,32.41804326412909,31.035722970998336,station,station
True North Node,2398950.8046754934,2398963.1444030795,31.044919938694687,29.718785691986152,station,station
True North Node,2398963.5946411937,2398977.8802635083,29.718965721304592,27.88265161594329,station,station
True North Node,2398978.8676134245,2398990.6411552224,27.88426736628247,26.68437308001958,station,station
True North Node,2398992.587512046,2399004.952546428,26.697155150427637,25.366337121325913,station,station
True North Node,2399008.5782396644,2399017.898652884,25.423297534962156,24.82808131801104,station,station
True North Node,2399022.103580743,2399032.123027318,24.900558316840208,24.41626331053796,station,station
True North Node,2399038.1124347476,2399045.326262094,24.51486542221681,24.405799141225135,station,station
True North Node,2399051.7015104694,2399053.7161791055,24.44031454258162,24.439257514981374,station,station
True North Node,2399059.3871845584,2399067.481926255,24.45835622705011,24.348865525830643,station,station
True North Node,2399072.767023002,2399081.358475319,24.415628245112888,24.122927025426733,station,station
True North Node,2399086.65830007,2399096.7377411993,24.22596791623242,23.600145397983923,station,station
True North Node,2399100.065765448,2399111.069607731,23.645533468707264,22.732320950875806,station,station
True North Node,2399113.8608822078,2399125.938079926,22.759908325803075,21.56886391158522,station,station
True North Node,2399127.1779903425,2399140.7883076174,21.57224904724403,20.10601965156282,station,station
True North Node,2399140.985709615,2399154.1999678584,20.106031432508985,18.771487654393475,station,station
True North Node,2399155.134260134,2399168.059531726,18.772957594892773,17.36311941253657,station,station
True North Node,2399170.51021812,2399181.325366267,17.38286405851759,16.48213808886437,station,station
True North Node,2399184.3873366024,2399195.20833076,16.520315633138495,15.722941756218416,station,station
True North Node,2399200.159119148,2399208.647186865,15.819029907057878,15.492052393208626,station,station
True North Node,2399213.7491177153,2399222.440677449,15.565763334406213,15.390714563124346,station,station
True North Node,2399229.733418287,2399231.035846267,15.434877660815536,15.434584784468623,station,station
True North Node,2399236.1073042303,2399243.261093702,15.44789585931433,15.369883400764728,station,station
True North Node,2399249.7026603622,2399259.21843673,15.470460762173468,15.073387170069552,station,station
True North Node,2399263.541144209,2399272.947431571,15.147296035041263,14.57162553619745,station,station
True North Node,2399276.908272286,2399288.6374120275,14.640933146533156,13.460698839267552,station,station
True North Node,2399290.785275786,2399302.786591024,13.477758850165312,12.216902090432418,station,station
True North Node,2399304.0157440435,2399317.814015886,12.219918047162103,10.532496451220203,station,station
True North Node,2399318.014364844,2399331.0875822827,10.532512740236307,9.052849813939416,station,station
True North Node,2399332.710707712,2399344.8569353335,9.059588958623252,7.744573444366122,station,station
True North Node,2399347.343354066,2399358.2473232606,7.769581480653999,6.818204888029645,station,station
True North Node,2399362.605239792,2399372.086324552,6.901428290699214,6.3657517261670336,station,station
True North Node,2399376.683129037,2399385.507293569,6.442217052121069,6.165018258109198,station,station
True North Node,2399392.3860495267,2399399.5079208547,6.252516164254526,6.212958570224579,station,station
True North Node,2399400.418979644,2399406.057689788,6.213069221136695,6.195724625171401,station,station
True North Node,2399412.7845132565,2399422.006284098,6.261091166800606,6.00441423766029,station,station
True North Node,2399426.9505766984,2399435.5062632505,6.084127583706345,5.704131997353382,station,station
True North Node,2399439.9912618063,2399451.4712038236,5.785748386355972,4.831478278158134,station,station
True North Node,2399454.271501719,2399465.043096103,4.862179991983887,3.946380651316873,station,station
True North Node,2399467.0996524254,2399480.801662307,3.9588067476397226,2.3816149495385415,station,station
True North Node,2399481.4030301785,2399494.1668656142,2.3820053004565174,1.1390641109348711,station,station
True North Node,2399494.678446904,2399508.428497849,1.1392729733346054,359.595386024625,station,station
True North Node,2399510.0460241213,2399521.312434503,359.6024480025394,358.58031826812737,station,station
True North Node,2399524.3787301835,2399535.5337751713,358.6158197554858,357.7172232050357,station,station
True North Node,2399539.2485899823,2399548.5691648927,357.7732146645134,357.28638489864454,station,station
True North Node,2399554.1221538503,2399562.814256491,357.39121780436966,357.1432515871001,station,station
True North Node,2399568.45717121,2399575.8879228476,357.20152010138395,357.1494424165154,station,station
True North Node,2399577.687388925,2399583.8673083344,357.1502590880312,357.12587192662227,station,station
True North Node,2399590.2281368095,2399597.7513089804,357.1858843544144,357.02391024138865,station,station
True North Node,2399603.1558658285,2399613.580518868,357.1183704562171,356.5115008813099,station,station
True North Node,2399617.63620615,2399627.1827213736,356.58167888170203,355.9143504256601,station,station
True North Node,2399630.2984330123,2399643.2242730735,355.9552208719001,354.4373336735819,station,station
True North Node,2399644.882686749,2399656.7796394406,354.4452767298624,353.25382596948117,station,station
True North Node,2399657.341592744,2399671.934567431,353.25414170591347,351.2943833629015,station,station
True North Node,2399672.772242097,2399684.428748781,351.2954872529633,350.11774098285673,station,station
True North Node,2399686.5410256432,2399698.9694469664,350.132684943931,348.76065914288694,station,station
True North Node,2399702.2015627334,2399711.691345481,348.8068010098174,348.1712005922542,station,station
True North Node,2399716.39473607,2399726.1589364344,348.26373421033054,347.7966810445229,station,station
True North Node,2399731.5351746837,2399739.066792018,347.8787842966759,347.75552958017744,station,station
True North Node,2399746.276609567,2399747.123534334,347.79541062113213,347.7953270748431,station,station
True North Node,2399753.5084131574,2399760.815643195,347.82068792656617,347.7242346506719,station,station
True North Node,2399766.405876044,2399776.078838257,347.8027078651887,347.39732611637027,station,station
True North Node,2399780.8906793566,2399790.095906266,347.48712951223496,346.9458112731749,station,station
True North Node,2399793.599846349,2399805.7839863654,346.99722880697664,345.8101227874794,station,station
True North Node,2399808.1668755747,2399819.423267073,345.8295882105517,344.8024158026352,station,station
True North Node,2399820.660135867,2399835.260578946,344.80557408128533,343.0483925296965,station,station
True North Node,2399835.3797526946,2399847.7134560365,343.04839536441136,341.90669252379183,station,station
True North Node,2399848.839818014,2399862.3325165277,341.90905991380026,340.36891208351597,station,station
True North Node,2399864.787497673,2399874.90946237,340.3897775101069,339.62027372300986,station,station
True North Node,2399878.3548898622,2399889.4457743773,339.6681846736242,338.8797615705655,station,station
True North Node,2399894.1041745394,2399902.2602564553,338.9607651340762,338.6779313234757,station,station
True North Node,2399907.982410635,2399916.6872811513,338.76367765244066,338.6157929741809,station,station
True North Node,2399923.3602383723,2399923.944632533,338.64331068537786,338.64328488380846,station,station
True North Node,2399929.6689928817,2399937.712814549,338.6601621014,338.5521495325284,station,station
True North Node,2399944.0198981455,2399952.5910061486,338.6508092725966,338.34024775515957,station,station
True North Node,2399956.9878986254,2399967.5221593427,338.4149973269791,337.68587507744775,station,station
True North Node,2399971.3301616805,2399981.8615199737,337.74799349734997,336.85563302837625,station,station
True North Node,2399984.127591254,2399997.354133567,336.8745812639115,335.29259185897166,station,station
True North Node,2399998.5159398327,2400011.119511092,335.295192063418,333.99207217203843,station,station
True North Node,2400011.260621302,2400025.57394614,333.9920776463374,332.13366156328664,station,station
True North Node,2400027.1406639814,2400038.237393285,332.1399853311954,331.0759884816623,station,station
True North Node,2400040.7424263777,2400052.6495631514,331.101059567441,329.9153742788488,station,station
True North Node,2400056.8017967027,2400065.555394113,329.9923419102584,329.53266586171605,station,station
True North Node,2400070.372004561,2400079.8418875188,329.6187961820918,329.28950508789075,station,station
True North Node,2400086.3147830795,2400092.991177474,329.36698922164265,329.33202072484494,station,station
True North Node,2400093.9886442395,2400100.105312381,329.3321722219456,329.3088796476138,station,station
True North Node,2400107.129695502,2400115.688106061,329.3891687218327,329.15028572184735,station,station
True North Node,2400120.4292689245,2400129.9011993306,329.2267988534028,328.7312654560219,station,station
True North Node,2400134.40276445,2400144.9662042437,328.8168190537591,327.9796576255822,station,station
True North Node,2400147.655412185,2400159.7041755505,328.0084968078187,326.8042668492082,station,station
True North Node,2400161.582871114,2400174.196771675,326.81390526015286,325.5024713296534,station,station
True North Node,2400174.712614255,2400188.6687274463,325.502726668908,323.914984922388,station,station
True North Node,2400189.4625536697,2400201.7490269486,323.915753127603,322.70782668405366,station,station
True North Node,2400203.446476206,2400215.7663933625,322.7160358584339,321.47396402657427,station,station
True North Node,2400219.113453864,2400228.952108496,321.51767291972067,320.85417801748684,station,station
True North Node,2400232.7412623623,2400242.938473963,320.91157941717813,320.3611257508489,station,station
True North Node,2400248.6499141976,2400256.3321517343,320.4634308814188,320.29237091059724,station,station
True North Node,2400262.135589148,2400269.973651899,320.3467501890538,320.30485427889533,station,station
True North Node,2400270.3515311666,2400278.079353112,320.3048616255189,320.2641662377771,station,station
True North Node,2400283.7924133204,2400291.6635956336,320.3172613724441,320.133414832201,station,station
True North Node,2400297.446718624,2400307.431559693,320.24182492758763,319.6929734860517,station,station
True North Node,2400311.159335317,2400321.348265444,319.7509174450998,318.9957705565899,station,station
True North Node,2400324.6407556506,2400336.7420468293,319.039623132774,317.77855141726366,station,station
True North Node,2400338.3303390667,2400351.166579768,317.78579481077116,316.3814875027449,station,station
True North Node,2400351.748537762,2400365.338855653,316.38180796390697,314.80603766426856,station,station
True North Node,2400366.057221612,2400378.8231743444,314.8067655625539,313.34126607561564,station,station
True North Node,2400381.071404889,2400392.4191765236,313.3580731715828,312.26141167359805,station,station
True North Node,2400395.3931469955,2400405.990900608,312.3001506588173,311.46573128192495,station,station
True North Node,2400410.9443061706,2400419.7166019473,311.5698488501932,311.1929648847481,station,station
True North Node,2400424.7975524357,2400433.245947466,311.2699522572163,311.100841101876,station,station
True North Node,2400440.7156087467,2400441.2225090303,311.1437991840124,311.14378036642955,station,station
True North Node,2400447.193521712,2400454.291268914,311.1644176940435,311.07549297797897,station,station
True North Node,2400460.517859984,2400470.3237301297,311.17637589934014,310.7316557953101,station,station
True North Node,2400474.628099871,2400483.887024684,310.806086921577,310.2445985024646,station,station
True North Node,2400487.696641775,2400499.7795571936,310.30713124401706,309.07874701563316,station,station
True North Node,2400501.886340795,2400513.569470074,309.0941469778807,307.96665586984915,station,station
True North Node,2400514.7857965864,2400528.9247393813,307.9694642557247,306.2841446842109,station,station
True North Node,2400529.128044042,2400541.862584172,306.2841604214442,305.0045149093305,station,station
True North Node,2400543.313570655,2400555.9822438974,305.00909349686145,303.66469227534395,station,station
True North Node,2400558.3342921603,2400569.0405958556,303.6845958838134,302.8208496843225,station,station
True North Node,2400573.05315791,2400583.1567781447,302.88626230229806,302.26864200756984,station,station
True North Node,2400587.520778983,2400596.3138115304,302.3378863115428,302.0286886713254,station,station
True North Node,2400602.7569569554,2400610.4928806145,302.1258112935957,302.03149208662353,station,station
True North Node,2400616.308382895,2400616.750038516,302.0480570348502,302.04804610851266,station,station
True North Node,2400623.624812522,2400632.3982803,302.07646722195017,301.9270243211249,station,station
True North Node,2400637.938340528,2400646.028554485,302.0071094004789,301.7292206804278,station,station
True North Node,2400650.847777903,2400661.9690017225,301.8170594661007,301.0032879683726,station,station
True North Node,2400665.2995201983,2400675.468098593,301.0494129240521,300.24419920118845,station,station
True North Node,2400677.961398027,2400691.4636254245,300.2663640205238,298.6497236506636,station,station
True North Node,2400692.485258217,2400704.9687352246,298.65164588319544,297.4118584743118,station,station
True North Node,2400705.124810351,2400719.5078203883,297.4118650005746,295.60679329998857,station,station
True North Node,2400720.8966929223,2400732.132767439,295.6116072416591,294.51464679267565,station,station
True North Node,2400734.8651295416,2400746.5731453197,294.5437450758443,293.4264868063547,station,station
True North Node,2400750.2576800324,2400759.415011039,293.4868874764396,292.962102185055,station,station
True North Node,2400764.751043503,2400773.8161802934,293.06983799434505,292.76573199408364,station,station
True North Node,2400779.585576199,2400786.738070341,292.8320902447691,292.78099913530514,station,station
True North Node,2400788.455837395,2400794.6589908227,292.78178977473317,292.7547583490064,station,station
True North Node,2400801.2250590622,2400808.9218366416,292.82548827243147,292.6383213208979,station,station
True North Node,2400814.0839536088,2400824.5065489328,292.7301772441161,292.09326195800287,station,station
True North Node,2400828.6112898057,2400838.3078589477,292.1664364376115,291.46198583169996,station,station
True North Node,2400841.222664982,2400854.2219856493,291.4969909527221,289.9863384582849,station,station
True North Node,2400855.8479694277,2400867.7630317993,289.9934406154136,288.8434123867188,station,station
True North Node,2400868.2650513425,2400882.909984219,288.843635489893,286.9703059032408,station,station
True North Node,2400883.782846151,2400895.344938793,286.9714474007809,285.8931518400744,station,station
True North Node,2400897.3236139584,2400909.961861423,285.90510312660456,284.56939749128554,station,station
True North Node,2400913.165947836,2400922.603414938,284.6109065201348,284.0149698033192,station,station
True North Node,2400926.942844824,2400937.120886693,284.08954119096967,283.5708408050842,station,station
True North Node,2400942.424663402,2400949.9765320905,283.65404912158976,283.50606336482645,station,station
True North Node,2400956.6215330428,2400962.149231757,283.56427346206726,283.5471300620012,station,station
True North Node,2400964.4579574363,2400971.6113486616,283.5487204913643,283.50036084637725,station,station
True North Node,2400977.3656963073,2400986.334564304,283.55938243925465,283.2983703754274,station,station
True North Node,2400991.7639503293,2401000.7971284343,283.39748566240894,282.9475041030648,station,station
True North Node,2401004.6122681005,2401016.064198563,283.0068805587967,282.04267563666247,station,station
True North Node,2401019.0478393035,2401030.0450322125,282.07686537393874,281.08693938218335,station,station
True North Node,2401031.7014344297,2401045.762499433,281.09458130113,279.39964332935295,station,station
True North Node,2401046.2059824876,2401058.717016143,279.3997893212824,278.155072592033,station,station
True North Node,2401059.426016351,2401073.242798345,278.15572793052917,276.4426081228007,station,station
True North Node,2401075.4228909407,2401085.8754124707,276.45842196425934,275.5525985994382,station,station
True North Node,2401088.9439731697,2401100.3374413317,275.59283029073043,274.63453962169035,station,station
True North Node,2401104.971687163,2401113.2323464034,274.7247167925731,274.38519193914493,station,station
True North Node,2401118.627434423,2401127.553176185,274.47444425645995,274.2823462258707,station,station
True North Node,2401134.4264847757,2401135.540572445,274.3212243219119,274.32102369270905,station,station
True North Node,2401140.7130753417,2401148.4420699244,274.3360491920309,274.23314773140123,station,station
True North Node,2401154.87800132,2401163.7813335145,274.3420484518747,273.9796162081479,station,station
True North Node,2401168.0623280574,2401178.33367368,274.0544990305706,273.32893680034744,station,station
True North Node,2401182.153424468,2401193.099130107,273.3929995627538,272.3936206929426,station,station
True North Node,2401195.2177772494,2401208.2127353353,272.4097780511319,270.90545550500775,station,station
True North Node,2401209.3142546695,2401222.2046794696,270.90760237475996,269.5520272277515,station,station
True North Node,2401222.4428437557,2401236.378258651,269.5520532694331,267.8684148674796,station,station
True North Node,2401238.006700348,2401249.3164733844,267.87500451941725,266.8256199541896,station,station
True North Node,2401251.76117694,2401263.4816421187,266.8480713680081,265.7719730649135,station,station
True North Node,2401267.638155141,2401276.6020045606,265.84375651760445,265.3825023294937,station,station
True North Node,2401281.160370293,2401290.6739772838,265.4565332213433,265.11506004156104,station,station
True North Node,2401297.1107002757,2401304.0084245326,265.20062089102805,265.14271694353937,station,station
True North Node,2401308.1707157968,2401310.6340870094,265.15045447914827,265.1486981491126,station,station
True North Node,2401317.9481503237,2401326.4465180747,265.1991694502284,265.0308646958098,station,station
True North Node,2401331.4738963787,2401340.224084369,265.10082943339694,264.75930065990354,station,station
True North Node,2401345.191674685,2401355.700276496,264.85407280595786,264.11803540876633,station,station
True North Node,2401358.763971963,2401369.914096986,264.1560159467842,263.19300454280966,station,station
True North Node,2401372.366834921,2401384.919811121,263.2128219652003,261.8804568239452,station,station
True North Node,2401385.869508161,2401399.438909295,261.8820368516784,260.40426793816766,station,station
True North Node,2401399.7120930897,2401412.877716221,260.4043000827041,258.99039458381765,station,station
True North Node,2401414.1739617754,2401426.5535074733,258.9943899087621,257.66389994040384,station,station
True North Node,2401429.497708178,2401440.018053163,257.6973437180815,256.83478067638356,station,station
True North Node,2401443.486908219,2401453.7331219343,256.887246263012,256.2280736432376,station,station
True North Node,2401459.2675005672,2401467.3702469096,256.34164987745805,256.0991830066941,station,station
True North Node,2401472.9166039983,2401480.9562123036,256.1646358856818,256.09170152280024,station,station
True North Node,2401482.9361637263,2401488.942954366,256.0928768912617,256.0677662507307,station,station
True North Node,2401494.8653840013,2401502.4826802975,256.122609490647,255.94755790251654,station,station
True North Node,2401508.2544295117,2401518.5106245233,256.0610396569344,255.44515658267713,station,station
True North Node,2401522.268802274,2401532.196925857,255.5075818737501,254.75393456847638,station,station
True North Node,2401535.418728182,2401547.9529263964,254.79754012221306,253.38250460117115,station,station
True North Node,2401549.460429238,2401562.007950614,253.3888426378421,252.05219161157734,station,station
True North Node,2401562.5047188215,2401576.471843292,252.05239393321253,250.37359976173613,station,station
True North Node,2401577.3023169218,2401589.5879020933,250.37469768258177,249.06694402083914,station,station
True North Node,2401591.8702774923,2401603.5432362417,249.08395005989505,247.96669966356944,station,station
True North Node,2401606.5673167687,2401616.788683478,248.00486362675503,247.2794214617534,station,station
True North Node,2401621.668494261,2401630.7984411744,247.37451915585967,246.98261555784495,station,station
True North Node,2401635.812458845,2401644.0638831174,247.05485653123077,246.88874978104008,station,station
True North Node,2401651.3744887244,2401654.3270395137,246.94378310718,246.94080262640534,station,station
True North Node,2401658.2381342966,2401665.080697369,246.9475103751885,246.89250489919604,station,station
True North Node,2401671.3491103314,2401680.9320538305,246.97141966663287,246.63482904882142,station,station
True North Node,2401685.642647965,2401694.4424794884,246.71210453830903,246.28059628110847,station,station
True North Node,2401698.5347278602,2401710.3914295733,246.34855702702913,245.28231285319407,station,station
True North Node,2401712.944503554,2401723.925493652,245.3063087984821,244.35538716183632,station,station
True North Node,2401725.6253592204,2401739.7441986958,244.36275194603684,242.67328007134282,station,station
True North Node,2401740.076236422,2401752.685098633,242.67334645572612,241.44736076396438,station,station
True North Node,2401753.562431774,2401767.0825298885,241.44843975249145,239.86702564513223,station,station
True North Node,2401769.0640606815,2401779.8536174586,239.87979796030876,238.93773099037702,station,station
True North Node,2401783.317143902,2401794.197161044,238.98755633633684,238.14721219344975,station,station
True North Node,2401798.335510008,2401807.149456079,238.217861442709,237.83157992151607,station,station
True North Node,2401813.1605162667,2401821.4923879346,237.9401703102493,237.77436187712973,station,station
True North Node,2401827.6492500156,2401830.085561157,237.81105199136005,237.809047443194,station,station
True North Node,2401834.5108514316,2401843.014769135,237.81957097162555,237.70129728791474,station,station
True North Node,2401848.9271263815,2401856.9839027943,237.79132772235252,237.50917743534202,station,station
True North Node,2401861.756852112,2401872.825463879,237.60046073331668,236.75027654752955,station,station
True North Node,2401876.3011890883,2401886.455984939,236.80399600394145,235.94948362394538,station,station
True North Node,2401888.8596539805,2401902.515618668,235.97113938666658,234.2406500877117,station,station
True North Node,2401903.4923660336,2401915.8654034156,234.24234453907317,232.9900296796654,station,station
True North Node,2401916.0763735007,2401930.5203846367,232.99004662653726,231.12942613750462,station,station
True North Node,2401932.0606570877,2401943.0206784857,231.13572837111488,230.11325997783658,station,station
True North Node,2401945.751935874,2401957.588292118,230.14228326635475,229.03928403172088,station,station
True North Node,2401961.440297704,2401970.3257409353,229.10251562081476,228.64132790237815,station,station
True North Node,2401975.503595195,2401984.805973349,228.73690824509643,228.4328303116856,station,station
True North Node,2401990.7060795147,2401997.690686211,228.49901940487803,228.44866107464654,station,station
True North Node,2402000.4040912054,2402005.2457116665,228.4512564531175,228.43902632707162,station,station
True North Node,2402012.156698215,2402019.8931724755,228.49972065258746,228.3445708639423,station,station
True North Node,2402025.0400984697,2402034.9842836773,228.42275422410077,227.93593672934009,station,station
True North Node,2402039.5049718022,2402049.098672077,228.01605303863118,227.40638106505006,station,station
True North Node,2402052.217702532,2402064.653156884,227.445161608283,226.19071697273998,station,station
True North Node,2402066.753168769,2402078.367954448,226.20409883987594,225.13778946723681,station,station
True North Node,2402079.271748254,2402093.8486412363,225.13905633025186,223.36179681198573,station,station
True North Node,2402094.2538147746,2402106.3256132547,223.36190645041117,222.23771300872008,station,station
