body,startCelestialTimeDegrees,endCelestialTimeDegrees,startOffsetSeconds,endOffsetSeconds,startJulianDay,endJulianDay,userFacingMotion
NorthNode,73.545948726,73.495537151,6960326524,6960981292,2377731.075634335168,2377738.653972380795,retrograde
NorthNode,73.495692833,73.475154585,6961067762,6961566290,2377739.654777949676,2377745.424776459113,retrograde
NorthNode,73.537459597,73.257843191,6962109915,6962907102,2377751.716731172986,2377760.943431635387,retrograde
Uranus,167.559687098,163.407446011,6962558292,6975477379,2377756.906282347627,2377906.432759272866,retrograde
NorthNode,73.355100915,72.925565216,6963359303,6964105924,2377766.177242250182,2377774.818689672276,retrograde
NorthNode,73.000327618,71.871278883,6964460842,6965480310,2377778.926540108398,2377790.725932741538,retrograde
Mercury,314.450103958,298.686853911,6964892367,6966705961,2377783.921043433249,2377804.911707915366,retrograde
NorthNode,71.902994335,70.904006298,6965720703,6966654503,2377793.508267185651,2377804.316137512214,retrograde
NorthNode,70.911946161,69.033465848,6966799363,6968040146,2377805.992756471038,2377820.353665999137,retrograde
Neptune,222.893823227,220.116894741,6967059663,6980836568,2377809.005488357507,2377968.460399708711,retrograde
Venus,4.100009304,347.898065590,6967986352,6971611176,2377819.731050884351,2377861.685034694150,retrograde
NorthNode,69.033515891,67.804703602,6968066131,6969135329,2377820.654415450990,2377833.029393486679,retrograde
NorthNode,67.805973215,66.100584329,6969213149,6970399728,2377833.930087136105,2377847.663644880056,retrograde
NorthNode,66.116931988,65.257932424,6970588119,6971484227,2377849.844095196575,2377860.215715902857,retrograde
NorthNode,65.306008148,64.447402555,6971777814,6972741364,2377863.613716504537,2377874.765917075798,retrograde
NorthNode,64.523678687,64.201951316,6973121567,6973846185,2377879.166410874575,2377887.553191930987,retrograde
NorthNode,64.295597816,64.129574851,6974346343,6975095680,2377893.342056990601,2377902.014939745888,retrograde
Mercury,70.651524636,62.076155304,6975048906,6977111349,2377901.473574206233,2377925.344438776374,retrograde
NorthNode,64.164580305,64.163021675,6975645851,6975848279,2377908.382659736089,2377910.725576912053,retrograde
NorthNode,64.171134819,64.082025248,6976213851,6976915233,2377914.956740573049,2377923.074580442160,retrograde
Pluto,331.842959480,329.593052872,6976486824,6990660407,2377918.116147355177,2378082.162249251269,retrograde
NorthNode,64.169653554,63.918486433,6977459906,6978167513,2377929.378663723357,2377937.568569309078,retrograde
NorthNode,63.994995498,63.341075985,6978570899,6979481899,2377942.237380640581,2377952.781360133551,retrograde
NorthNode,63.403620345,62.659264656,6979821188,6980691422,2377956.708318436518,2377966.780469289050,retrograde
NorthNode,62.684241665,61.256964473,6980915978,6982044127,2377969.379503028467,2377982.436783355661,retrograde
Mars,344.016941555,333.782678660,6981728147,6986930331,2377978.779606414028,2378038.990066503175,retrograde
NorthNode,61.262029226,60.109302063,6982172323,6983222244,2377983.920533176512,2377996.072400314733,retrograde
NorthNode,60.109380993,58.320134838,6983252874,6984511483,2377996.426912523806,2378010.994147452526,retrograde
NorthNode,58.321937790,57.248016367,6984600752,6985592025,2378012.027347914875,2378023.500419070944,retrograde
Mercury,193.274146556,178.220731133,6985552868,6987439078,2378023.047216139734,2378044.878347553313,retrograde
Jupiter,56.390068402,46.359142087,6985573668,6995739523,2378023.287952378392,2378140.948305256665,retrograde
NorthNode,57.261220958,55.943914249,6985766964,6986849495,2378025.525174885057,2378038.054472581483,retrograde
NorthNode,55.994629357,55.414258606,6987149037,6987947909,2378041.521388061345,2378050.767593620345,retrograde
NorthNode,55.491818428,54.993579571,6988324088,6989196162,2378055.121514095925,2378065.214970749803,retrograde
NorthNode,55.086279154,54.969706714,6989690260,6990316410,2378070.933687180281,2378078.180796436965,retrograde
Saturn,116.258364920,109.308493618,6990195275,7001756455,2378076.778777733445,2378210.588726200163,retrograde
NorthNode,55.009225796,55.008552541,6990894630,6991040311,2378084.873163580894,2378086.559282823466,retrograde
NorthNode,55.031811933,54.919706885,6991554775,6992226412,2378092.513724364340,2378100.287300119177,retrograde
NorthNode,54.994560142,54.616120860,6992685995,6993475669,2378105.606549359858,2378114.746293495409,retrograde
NorthNode,54.722032454,54.058338115,6993915045,6994760372,2378119.831670251675,2378129.615546196699,retrograde
Uranus,172.342526592,168.194364139,6994530602,7007464260,2378126.956169134937,2378276.651284205727,retrograde
Mercury,298.393174493,282.276143951,6995035505,6996796909,2378132.799954608083,2378153.186574257910,retrograde
NorthNode,54.105157329,52.902283173,6995040195,6996060619,2378132.854232624173,2378144.664698448032,retrograde
NorthNode,52.922824722,51.676576891,6996268194,6997295964,2378147.067191747949,2378158.962678418495,retrograde
NorthNode,51.678208500,49.867265373,6997377721,6998608792,2378159.908929257654,2378174.157439517789,retrograde
NorthNode,49.867362960,48.596685353,6998642161,6999712381,2378174.543656999245,2378186.930468033999,retrograde
Neptune,225.065927641,222.290034307,6998803398,7012594969,2378176.409820984118,2378336.034492333420,retrograde
NorthNode,48.602070684,47.110476834,6999836389,7000947676,2378188.365736122243,2378201.227856661193,retrograde
NorthNode,47.147582324,46.422494453,7001210259,7002062982,2378204.267009983771,2378214.136491938494,retrograde
NorthNode,46.480401647,45.821106443,7002381771,7003292946,2378217.826179443859,2378228.372183606029,retrograde
NorthNode,45.923042269,45.728700995,7003763605,7004429894,2378233.819630482234,2378241.531311788596,retrograde
Mercury,51.078887609,41.859488542,7004911407,7006970871,2378247.104376010597,2378270.940761767328,retrograde
NorthNode,45.792089439,45.730590885,7004933426,7005644197,2378247.359229060821,2378255.585740325972,retrograde
NorthNode,45.730879562,45.706295194,7005754862,7006302647,2378256.866590172052,2378263.206684272736,retrograde
NorthNode,45.753104831,45.583039495,7006802307,7007491525,2378268.989791327156,2378276.966846412048,retrograde
NorthNode,45.690354520,45.220756449,7008003317,7008831144,2378282.890372079797,2378292.471703591757,retrograde
Pluto,333.179862604,330.936972472,7008154065,7022342397,2378284.635143256746,2378448.851941232570,retrograde
NorthNode,45.279828144,44.563847830,7009164986,7010055613,2378296.335608953610,2378306.643792239949,retrograde
NorthNode,44.611114118,43.536735122,7010355241,7011353993,2378310.111712695099,2378321.671342028305,retrograde
NorthNode,43.546802935,42.206682319,7011511839,7012623728,2378323.498258372769,2378336.367350979708,retrograde
NorthNode,42.207705476,40.817940584,7012699623,7013846420,2378337.245762911625,2378350.518878213130,retrograde
NorthNode,40.818027137,39.329469684,7013877503,7015039253,2378350.878628890030,2378364.324811880477,retrograde
NorthNode,39.337697443,38.258064675,7015193476,7016186600,2378366.109803080559,2378377.604292714037,retrograde
Mercury,176.458564443,162.160672096,7015602679,7017559825,2378370.845944270492,2378393.498096130788,retrograde
NorthNode,38.282244857,37.302919202,7016403903,7017383264,2378380.119370235130,2378391.454572414048,retrograde
NorthNode,37.382528246,36.911972594,7017759721,7018542597,2378395.811709723435,2378404.872771930881,retrograde
Venus,211.645389250,195.981489994,7018113751,7021724031,2378399.909286631271,2378441.694931639358,retrograde
NorthNode,36.987350162,36.683890757,7018939800,7019734872,2378409.470032786019,2378418.672254765406,retrograde
Jupiter,91.428307717,81.360194755,7020121656,7030364301,2378423.148923501372,2378541.698060162365,retrograde
NorthNode,36.769947863,36.729954985,7020319887,7020911695,2378425.443264300935,2378432.292895122431,retrograde
NorthNode,36.730338210,36.714457792,7021030485,7021488400,2378433.667773906142,2378438.967723264359,retrograde
NorthNode,36.787034124,36.525477810,7022090978,7022872767,2378445.942001619376,2378454.990480386652,retrograde
Saturn,130.253965364,123.323641269,7022949428,7034540497,2378455.877766840160,2378590.033655330539,retrograde
NorthNode,36.605061680,36.162822944,7023286305,7024051306,2378459.776805290952,2378468.630979096517,retrograde
NorthNode,36.252971696,35.241403582,7024443104,7025417994,2378473.165681449696,2378484.449134966359,retrograde
Mercury,282.475130287,266.200989866,7025181206,7026905866,2378481.708532050252,2378501.669872574508,retrograde
NorthNode,35.270125124,34.136659915,7025644642,7026627534,2378487.072367691435,2378498.448437587358,retrograde
Uranus,177.126924971,172.983400881,7026494170,7039440710,2378496.904872790910,2378646.749088228680,retrograde
NorthNode,34.146382626,32.505413859,7026786655,7027956200,2378500.290116662160,2378513.826513482258,retrograde
NorthNode,32.505482645,31.005445791,7027984296,7029125234,2378514.151700557210,2378527.356998337433,retrograde
NorthNode,31.007076249,29.560671819,7029211609,7030317567,2378528.356712062843,2378541.157156332396,retrograde
NorthNode,29.574797151,28.481515867,7030491162,7031469996,2378543.166348717175,2378554.495447162539,retrograde
Neptune,227.239357020,224.464839145,7030553549,7044342732,2378543.888427806087,2378703.485448039137,retrograde
NorthNode,28.542116458,27.851231806,7031793816,7032665730,2378558.243373434991,2378568.334959479980,retrograde
NorthNode,27.920326103,27.515201333,7033023508,7033823719,2378572.475918128155,2378581.737610470504,retrograde
NorthNode,27.623137443,27.506188510,7034367183,7035031063,2378588.027704373933,2378595.711509995162,retrograde
Mercury,32.306677151,21.784616528,7034824459,7036875000,2378593.320250108838,2378617.053367607296,retrograde
NorthNode,27.533693627,27.533230918,7035557960,7035689546,2378601.809853659943,2378603.332832372747,retrograde
NorthNode,27.551720444,27.422407414,7036181001,7036927682,2378609.020971942693,2378617.663118150085,retrograde
NorthNode,27.496534245,27.240527454,7037403215,7038096660,2378623.166961587034,2378631.192945500836,retrograde
NorthNode,27.334539686,26.582023077,7038533330,7039475276,2378636.246998580173,2378647.149149930105,retrograde
NorthNode,26.628603193,25.871154553,7039767547,7040643878,2378650.531925478019,2378660.674639624543,retrograde
Pluto,334.502423647,332.266493352,7039817621,7054023036,2378651.111475811340,2378815.526003218256,retrograde
NorthNode,25.897102552,24.432017450,7040877327,7042011814,2378663.376598163508,2378676.507231584750,retrograde
NorthNode,24.435048137,23.250363384,7042116090,7043199536,2378677.714134894311,2378690.254016516730,retrograde
NorthNode,23.250376788,21.589829804,7043217174,7044452063,2378690.458164958283,2378704.750852835365,retrograde
NorthNode,21.591741315,20.470097020,7044540867,7045558750,2378705.778681713156,2378717.559730708599,retrograde
Mercury,159.044266283,145.774932074,7045627507,7047649984,2378718.355529718101,2378741.763836234808,retrograde
NorthNode,20.488991580,19.366467916,7045766052,7046790651,2378719.959060604684,2378731.817844630219,retrograde
NorthNode,19.408091035,18.777990579,7047065456,7047911644,2378734.998464826494,2378744.792299378663,retrograde
NorthNode,18.872942253,18.474787768,7048337396,7049143278,2378749.719993900508,2378759.047324337997,retrograde
NorthNode,18.548701171,18.412782944,7049590724,7050271903,2378764.226102497429,2378772.110118159093,retrograde
Mars,55.030907713,39.437399084,7050237726,7056303856,2378771.714553437196,2378841.924386904575,retrograde
NorthNode,18.456046805,18.455905968,7050911258,7050999033,2378779.510057375766,2378780.525975481607,retrograde
NorthNode,18.476322842,18.391352288,7051509950,7052121508,2378786.439358786680,2378793.517581616528,retrograde
NorthNode,18.477581289,18.044865834,7052630499,7053482756,2378799.408681647852,2378809.272766830400,retrograde
NorthNode,18.129786854,17.581184386,7053879473,7054663054,2378813.864399647340,2378822.933619078249,retrograde
Jupiter,124.454371308,114.399968547,7054462754,7064835666,2378820.615337535739,2378940.672186471522,retrograde
NorthNode,17.640218034,16.313015270,7054978511,7056048549,2378826.584745286964,2378838.969439571723,retrograde
Mercury,266.636372711,250.338803856,7055322835,7057030299,2378830.569980487227,2378850.332289606333,retrograde
Saturn,144.024982979,137.120696407,7055678522,7067318763,2378834.686719752848,2378969.411732010543,retrograde
NorthNode,16.330154997,15.207503569,7056237413,7057217944,2378841.155371745117,2378852.504112941213,retrograde
NorthNode,15.210040953,13.265176055,7057315775,7058577162,2378853.636415065266,2378868.235800483264,retrograde
Uranus,181.909965841,177.771762414,7058467220,7071428042,2378866.963317324407,2379016.972830952145,retrograde
NorthNode,13.265242716,12.018263090,7058605423,7059653962,2378868.562898030505,2378880.698756613769,retrograde
NorthNode,12.024280513,10.480077251,7059786028,7060912242,2378882.227305971086,2378895.262189630419,retrograde
NorthNode,10.511257716,9.747287434,7061149853,7062006227,2378898.012314821593,2378907.924052939750,retrograde
Neptune,229.414948874,226.642335198,7062292516,7076095768,2378911.237577921711,2379070.997445429675,retrograde
NorthNode,9.821444015,9.186280081,7062362119,7063257937,2378912.043168028817,2378922.411430912092,retrograde
NorthNode,9.271294988,9.059743801,7063684427,7064370173,2378927.347664264962,2378935.284533977509,retrograde
Mercury,14.340954577,2.274254573,7064806286,7066828177,2378940.332138098776,2378963.733652539551,retrograde
NorthNode,9.138173630,9.068418906,7064940355,7066212467,2378941.883863770403,2378956.607380588539,retrograde
NorthNode,9.125368261,8.874232294,7066733839,7067514806,2378962.641780163161,2378971.680752310902,retrograde
NorthNode,8.971162666,8.567256680,7067984067,7068739170,2378977.112016346306,2378985.851629828103,retrograde
Venus,73.075016855,56.571272353,7068727661,7072440033,2378985.718429541215,2379028.685690259561,retrograde
NorthNode,8.633242528,7.666664921,7069086848,7070081701,2378989.875677994452,2379001.390180153772,retrograde
NorthNode,7.702250494,6.800795511,7070343720,7071269112,2379004.422815089114,2379015.133366789669,retrograde
NorthNode,6.810440520,5.144891794,7071427153,7072638425,2379016.962542716414,2379030.981901353225,retrograde
Pluto,335.811566822,333.582788709,7071486423,7085700258,2379017.648539268412,2379182.160522802733,retrograde
NorthNode,5.145252365,3.994791169,7072690538,7073763122,2379031.585057944059,2379043.999227731489,retrograde
NorthNode,3.995012268,2.302985446,7073806810,7075027687,2379044.504875505343,2379058.635388322175,retrograde
NorthNode,2.312222020,1.418455832,7075185185,7076109077,2379060.458288606256,2379071.151476538740,retrograde
Mercury,140.891421899,128.904915193,7075624176,7077693863,2379065.539205089211,2379089.493915453553,retrograde
NorthNode,1.448965583,0.429834025,7076353783,7077367683,2379073.983732244931,2379085.718683168292,retrograde
NorthNode,0.498337033,0.096959829,7077722111,7078469469,2379089.820850533433,2379098.470838340931,retrograde
NorthNode,0.185157481,359.899602054,7078912099,7079718267,2379103.593860323541,2379112.924517384730,retrograde
NorthNode,359.964774527,359.930110060,7080252804,7080838531,2379119.111284682527,2379125.890530042350,retrograde
NorthNode,359.930288038,359.905600197,7080931765,7081480986,2379126.969623660669,2379133.326349055395,retrograde
NorthNode,359.980833916,359.774658077,7082078219,7082780703,2379140.238776200451,2379148.369374610484,retrograde
NorthNode,359.854097539,359.306736330,7083202193,7084058588,2379153.247732698917,2379163.159713611007,retrograde
NorthNode,359.390195259,358.612282845,7084439071,7085311346,2379167.563453133218,2379177.659219454974,retrograde
Mercury,250.831151319,234.606763611,7085455192,7087167294,2379179.324111141264,2379199.140103235841,retrograde
NorthNode,358.644429264,357.236338250,7085551186,7086639362,2379180.435153372586,2379193.029774094932,retrograde
NorthNode,357.244880763,355.952574732,7086790477,7087848438,2379194.778798046522,2379207.023719664663,retrograde
NorthNode,355.952742265,354.077299935,7087886534,7089129797,2379207.464636102319,2379221.854254803620,retrograde
Saturn,157.518424238,150.645618425,7088376869,7100083767,2379213.139813072979,2379348.636314816773,retrograde
Jupiter,155.718641054,145.714074322,7088668677,7099177463,2379216.517227582633,2379338.146686360240,retrograde
NorthNode,354.079021931,352.893550760,7089216528,7090224018,2379222.858087973669,2379234.518850409426,retrograde
NorthNode,352.907099537,351.548828041,7090395508,7091468115,2379236.503688436933,2379248.918121569790,retrograde
Uranus,186.688031548,182.555102590,7090432410,7103405933,2379236.930801090784,2379387.087309132330,retrograde
NorthNode,351.607355094,351.018484694,7091782440,7092580016,2379252.556145170704,2379261.787349831313,retrograde
NorthNode,351.095319440,350.616597755,7092951714,7093815498,2379266.089408467524,2379276.086908484809,retrograde
Neptune,231.593054306,228.822006720,7094039231,7107842185,2379278.676407043822,2379438.432822213508,retrograde
NorthNode,350.713909985,350.614281704,7094334320,7094950701,2379282.091789586470,2379289.225838257931,retrograde
Mercury,357.054838906,343.555422357,7094849578,7096824053,2379288.055433005095,2379310.908148057759,retrograde
NorthNode,350.643128733,350.643097250,7095517167,7095569944,2379295.782150407322,2379296.392999912612,retrograde
NorthNode,350.674518600,350.543986343,7096171723,7096872704,2379303.358035328798,2379311.471233926713,retrograde
NorthNode,350.615235136,350.272711494,7097320977,7098085841,2379316.659578880295,2379325.512172787450,retrograde
NorthNode,350.374615106,349.707446029,7098529021,7099401754,2379330.641578386538,2379340.742652269080,retrograde
NorthNode,349.749890330,348.737404279,7099677669,7100657795,2379343.936115424149,2379355.280161872506,retrograde
NorthNode,348.759894231,347.551264654,7100879601,7101925818,2379357.847356772050,2379369.956348704174,retrograde
NorthNode,347.553458503,346.012898572,7102018224,7103219611,2379371.025867969729,2379384.930810028687,retrograde
Pluto,337.107833704,334.886506368,7103153164,7117377745,2379384.161750948988,2379548.798095877282,retrograde
NorthNode,346.012901307,344.730566908,7103230065,7104353168,2379385.051805545576,2379398.050678379834,retrograde
NorthNode,344.733080807,343.338688873,7104450343,7105561891,2379399.175394841470,2379412.040535565466,retrograde
Mercury,121.930520272,111.354793755,7105585871,7107676050,2379412.318080820143,2379436.509968593717,retrograde
NorthNode,343.363261188,342.543090034,7105792107,7106698982,2379414.705068021081,2379425.201307210140,retrograde
NorthNode,342.585644143,341.843768306,7106978985,7107907525,2379428.442081552930,2379439.189072374254,retrograde
NorthNode,341.940707714,341.659999866,7108348006,7109061277,2379444.287234326825,2379452.542684219778,retrograde
NorthNode,341.730895963,341.587285639,7109516444,7110260217,2379457.810823253356,2379466.419300961308,retrograde
NorthNode,341.616671919,341.616669276,7110869051,7110892595,2379473.465996700339,2379473.738496179692,retrograde
NorthNode,341.638220720,341.545474960,7111433614,7112065977,2379480.000283652917,2379487.319310195744,retrograde
NorthNode,341.647748741,341.245151522,7112615716,7113436144,2379493.682029451244,2379503.177723685279,retrograde
NorthNode,341.315438228,340.720351498,7113802093,7114629950,2379507.413234897889,2379516.994921247475,retrograde
NorthNode,340.785871210,339.644081518,7114966819,7115972347,2379520.893860307522,2379532.531922538765,retrograde
Mercury,234.981955267,218.922442279,7115573970,7117312861,2379527.921074256301,2379548.047127068043,retrograde
NorthNode,339.660057426,338.375611483,7116154455,7117206942,2379534.639650020748,2379546.821216479875,retrograde
Mars,102.482787782,83.942567956,7117049906,7123694258,2379545.003664367832,2379621.905896193348,retrograde
NorthNode,338.378314920,336.753143325,7117309773,7118489115,2379548.011389687657,2379561.661181567237,retrograde
NorthNode,336.753163806,335.236514684,7118507883,7119648767,2379561.878397976980,2379575.083081745543,retrograde
Venus,287.057376313,271.693577556,7119257874,7122790764,2379570.558851828799,2379611.448789576069,retrograde
NorthNode,335.243644477,333.967303433,7119791852,7120826337,2379576.739155090414,2379588.712357252836,retrograde
NorthNode,333.992746613,333.010570430,7121041967,7121994475,2379591.208073845133,2379602.232471508905,retrograde
Saturn,170.707845432,163.871014036,7121045903,7132830197,2379591.253632634878,2379727.645927838981,retrograde
NorthNode,333.096544453,332.577439717,7122374838,7123180268,2379606.634822516702,2379615.956928409636,retrograde
Uranus,191.457021544,187.329091703,7122403496,7135389892,2379606.966519788839,2379757.272025854327,retrograde
Jupiter,185.890805924,175.942913237,7122807169,7133423338,2379611.638662450016,2379734.510983027518,retrograde
NorthNode,332.655591930,332.376760417,7123580440,7124348821,2379620.588558441028,2379629.481855293736,retrograde
Mercury,340.279708660,325.644138320,7124938850,7126853283,2379636.310888700187,2379658.468685545027,retrograde
NorthNode,332.462202839,332.431137444,7124948568,7125541177,2379636.423364540562,2379643.282266906463,retrograde
NorthNode,332.431140919,332.405436724,7125565572,7126124664,2379643.564617840573,2379650.035592554137,retrograde
Neptune,233.773599290,231.003849801,7125782356,7139587677,2379646.073693954386,2379805.857504731975,retrograde
NorthNode,332.480222156,332.191552105,7126705488,7127508601,2379656.758088044822,2379666.053376620635,retrograde
NorthNode,332.271656089,331.848483645,7127923056,7128676422,2379670.850313364528,2379679.569828600623,retrograde
NorthNode,331.929676611,330.913172347,7129055899,7130054572,2379683.961916463450,2379695.520639954135,retrograde
NorthNode,330.940369447,329.949259331,7130282363,7131235670,2379698.157108700834,2379709.190756790340,retrograde
NorthNode,329.958996523,328.356323724,7131397946,7132588020,2379711.068940937519,2379724.842950732447,retrograde
NorthNode,328.356466822,327.067978694,7132624883,7133736731,2379725.269609251060,2379738.138214822859,retrograde
NorthNode,327.068630290,325.590899192,7133801482,7134959201,2379738.887652066536,2379752.287179938518,retrograde
Pluto,338.392265307,336.178676572,7134832959,7149038232,2379750.826041973196,2379915.238925064914,retrograde
NorthNode,325.600420215,324.596556165,7135114241,7136082555,2379754.081618486904,2379765.288955226541,retrograde
Mercury,102.271541276,92.955103434,7135503413,7137589882,2379758.585926972330,2379782.734877221286,retrograde
NorthNode,324.639336321,323.833786505,7136369345,7137303018,2379768.608288508840,2379779.414689761586,retrograde
NorthNode,323.892726313,323.445005014,7137635801,7138437259,2379783.266340418719,2379792.542476790026,retrograde
NorthNode,323.550350724,323.349851926,7138936906,7139662020,2379798.325423925184,2379806.717955983244,retrograde
NorthNode,323.399986107,323.367807828,7140158860,7140778280,2379812.468409573659,2379819.637627131306,retrograde
NorthNode,323.367814069,323.322358428,7140809063,7141501282,2379819.993908602744,2379828.005702361465,retrograde
NorthNode,323.386233885,323.209535144,7142031830,7142688771,2379834.146312281489,2379841.749793038704,retrograde
NorthNode,323.303863354,322.676270733,7143151312,7144061120,2379847.103280201554,2379857.633456147276,retrograde
NorthNode,322.740307841,322.069003680,7144399012,7145230931,2379861.544249443337,2379871.172944726422,retrograde
NorthNode,322.107291736,320.612572960,7145496140,7146614896,2379874.242488542572,2379887.191055212170,retrograde
Mercury,219.014707975,203.226323047,7145675644,7147461430,2379876.320080384612,2379896.988901071250,retrograde
NorthNode,320.619533349,319.434909298,7146752180,7147787847,2379888.779984615743,2379900.766878734343,retrograde
NorthNode,319.435165990,317.528020365,7147833573,7149088868,2379901.296106880531,2379915.824991679750,retrograde
NorthNode,317.529179019,316.345877876,7149162434,7150173898,2379916.676447571255,2379928.383202654310,retrograde
NorthNode,316.361555446,315.021722671,7150360552,7151424964,2379930.543553003110,2379942.863141300157,retrograde
NorthNode,315.067353829,314.418453171,7151702225,7152528766,2379946.072170673870,2379955.638620605692,retrograde
NorthNode,314.514743310,314.060389377,7152942195,7153774954,2379960.423676449805,2379970.062093023211,retrograde
Saturn,183.587453922,176.788604296,7153697064,7165547744,2379969.160589076579,2380106.321238562465,retrograde
NorthNode,314.141753964,314.018380295,7154235696,7154892727,2379975.394761815667,2379982.999279377982,retrograde
Uranus,196.212824175,192.090037569,7154368033,7167367826,2379976.926435199566,2380127.386998138390,retrograde
Mercury,323.869541945,308.431664750,7155058912,7156908716,2379984.922717563808,2380006.332485452294,retrograde
NorthNode,314.055432513,314.055432212,7155528247,7155539312,2379990.354837267660,2379990.482900422066,retrograde
NorthNode,314.086223805,313.980973073,7156140422,7156770013,2379997.440194570459,2380004.727133655921,retrograde
Jupiter,215.799700362,205.904629287,7156967764,7167639547,2380007.015909142792,2380130.531924478710,retrograde
NorthNode,314.065304127,313.615766565,7157254579,7158104878,2380010.335528135300,2380020.176956250332,retrograde
Neptune,235.955821027,233.186882010,7157531576,7171338845,2380013.541519013233,2380173.347864872776,retrograde
NorthNode,313.703639180,313.130562402,7158507174,7159305303,2380024.833154286258,2380034.070769045502,retrograde
NorthNode,313.181390948,311.901047952,7159602836,7160672927,2380037.514430676587,2380049.899740553461,retrograde
NorthNode,311.917445437,310.849042215,7160863684,7161845682,2380052.107581749558,2380063.473294986412,retrograde
NorthNode,310.851269678,309.033840254,7161940183,7163204044,2380064.567056026310,2380079.195085076615,retrograde
NorthNode,309.033881576,307.890468021,7163228966,7164278002,2380079.483525841497,2380091.625152746215,retrograde
NorthNode,307.894410741,306.394588620,7164393913,7165541680,2380092.966715686023,2380106.251048701815,retrograde
Mercury,82.237418418,73.634390267,7165376268,7167448446,2380104.336561843753,2380128.320100642741,retrograde
NorthNode,306.419836269,305.687767869,7165768650,7166629213,2380108.878019996919,2380118.838240163401,retrograde
Pluto,339.665956782,337.460257684,7166502653,7180707138,2380117.373420172371,2380281.777188959531,retrograde
NorthNode,305.743335413,305.032006967,7166948694,7167885275,2380122.535940762609,2380133.375991720706,retrograde
NorthNode,305.113444396,304.865334302,7168298404,7168992523,2380138.157577555627,2380146.191363751888,retrograde
Venus,139.798414962,123.377021843,7169443711,7173161736,2380151.413444766775,2380194.446145752445,retrograde
NorthNode,304.948524163,304.840025365,7169510394,7170239625,2380152.185243701562,2380160.625417485833,retrograde
NorthNode,304.853029531,304.852502669,7170681380,7170821183,2380165.738326855004,2380167.356407078914,retrograde
NorthNode,304.881089371,304.743465044,7171360070,7172077663,2380173.593534864485,2380181.899008981884,retrograde
NorthNode,304.841620705,304.517414887,7172603347,7173344023,2380187.983309969306,2380196.555950986221,retrograde
NorthNode,304.589495717,303.819699294,7173717684,7174648561,2380200.880725733005,2380211.654770446941,retrograde
NorthNode,303.874713628,303.002140661,7174963044,7175871162,2380215.294621026143,2380225.805238853209,retrograde
Mercury,202.825018748,187.452965798,7175758324,7177606136,2380224.499245889485,2380245.885956399143,retrograde
NorthNode,303.019135817,301.425863195,7176061299,7177219469,2380228.005898862146,2380241.410642528906,retrograde
NorthNode,301.427881896,300.174034394,7177311944,7178393346,2380242.480961317196,2380254.997184199281,retrograde
NorthNode,300.174049280,298.331028180,7178410529,7179649397,2380255.196061886847,2380269.534818145446,retrograde
NorthNode,298.337599820,297.305509747,7179786823,7180737580,2380271.125392423011,2380282.129520483315,retrograde
NorthNode,297.331383092,296.153140699,7180958041,7181988432,2380284.681157956831,2380296.606973597780,retrograde
NorthNode,296.228831938,295.774383923,7182344756,7183098068,2380300.731093861163,2380309.449991133995,retrograde
Mars,139.102846128,119.664440739,7183216060,7190143697,2380310.815637805499,2380390.996625698172,retrograde
NorthNode,295.863194304,295.537137134,7183520807,7184337690,2380314.342806365341,2380323.797468994744,retrograde
NorthNode,295.612604048,295.579630469,7184892415,7185461269,2380330.217890827917,2380336.801852554083,retrograde
Mercury,307.715609722,291.774446181,7185197048,7186986876,2380333.743736095726,2380354.459345743060,retrograde
NorthNode,295.579731726,295.551595626,7185535865,7186094361,2380337.665230583400,2380344.129302710295,retrograde
Saturn,196.161610247,189.400230676,7186323507,7198241468,2380346.781458951533,2380484.720817774534,retrograde
Uranus,200.951937521,196.833723147,7186334944,7199350082,2380346.913832123391,2380497.551998873241,retrograde
NorthNode,295.636152443,295.388637691,7186696901,7187430662,2380351.103144378401,2380359.595748385414,retrograde
NorthNode,295.467642192,294.924407187,7187838521,7188674420,2380364.316341747530,2380373.991095951758,retrograde
NorthNode,295.008513420,294.147640108,7189054305,7189963101,2380378.387916328385,2380388.906384932809,retrograde
Neptune,238.139259876,235.370509032,7189279972,7203087186,2380380.999802066945,2380540.805521267466,retrograde
NorthNode,294.175368195,292.868510514,7190189173,7191254175,2380391.522962299176,2380403.849371298216,retrograde
Jupiter,246.320940897,236.463552453,7191240388,7201894197,2380403.689802043140,2380526.997771717608,retrograde
NorthNode,292.876274005,291.551620391,7191403020,7192491714,2380405.572112326510,2380418.172741643153,retrograde
NorthNode,291.551740669,289.885293891,7192526147,7193742504,2380418.571273623034,2380432.649483727291,retrograde
NorthNode,289.886808243,288.715143436,7193827971,7194862138,2380433.638675290160,2380445.608200263232,retrograde
NorthNode,288.726155354,287.493422844,7195024432,7196083346,2380447.486612035893,2380459.742552030832,retrograde
Mercury,62.356842576,53.608873171,7195231211,7197291887,2380449.879887372255,2380473.730300024152,retrograde
NorthNode,287.543977812,286.937040302,7196389242,7197214776,2380463.283018753864,2380472.837817496620,retrograde
NorthNode,287.000123868,286.499150436,7197560116,7198431046,2380476.834806667641,2380486.915013447404,retrograde
Pluto,340.929288759,338.731445260,7198166538,7212376966,2380483.853571084328,2380648.326125605963,retrograde
NorthNode,286.598801597,286.461426803,7198937967,7199581511,2380492.782154567540,2380500.230574652553,retrograde
