body,celestialTimeDegrees,utOffsetSeconds,utJulianDay,sequenceBefore,sequenceAfter,userFacingStation
Saturn,95.150169208,6968967797,2377831.090371772647,decreasing,increasing,station_direct
NorthNode,67.804703602,6969135329,2377833.029393486679,decreasing,increasing,station_direct
NorthNode,67.805973215,6969213149,2377833.930087136105,increasing,decreasing,station_retrograde
NorthNode,66.100584329,6970399728,2377847.663644880056,decreasing,increasing,station_direct
NorthNode,66.116931988,6970588119,2377849.844095196575,increasing,decreasing,station_retrograde
NorthNode,65.257932424,6971484227,2377860.215715902857,decreasing,increasing,station_direct
Venus,347.898065590,6971611176,2377861.685034694150,decreasing,increasing,station_direct
NorthNode,65.306008148,6971777814,2377863.613716504537,increasing,decreasing,station_retrograde
NorthNode,64.447402555,6972741364,2377874.765917075798,decreasing,increasing,station_direct
NorthNode,64.523678687,6973121567,2377879.166410874575,increasing,decreasing,station_retrograde
NorthNode,64.201951316,6973846185,2377887.553191930987,decreasing,increasing,station_direct
NorthNode,64.295597816,6974346343,2377893.342056990601,increasing,decreasing,station_retrograde
Mercury,70.651524636,6975048906,2377901.473574206233,increasing,decreasing,station_retrograde
NorthNode,64.129574851,6975095680,2377902.014939745888,decreasing,increasing,station_direct
Uranus,163.407446011,6975477379,2377906.432759272866,decreasing,increasing,station_direct
NorthNode,64.164580305,6975645851,2377908.382659736089,increasing,decreasing,station_retrograde
NorthNode,64.163021675,6975848279,2377910.725576912053,decreasing,increasing,station_direct
NorthNode,64.171134819,6976213851,2377914.956740573049,increasing,decreasing,station_retrograde
Pluto,331.842959480,6976486824,2377918.116147355177,increasing,decreasing,station_retrograde
NorthNode,64.082025248,6976915233,2377923.074580442160,decreasing,increasing,station_direct
Mercury,62.076155304,6977111349,2377925.344438776374,decreasing,increasing,station_direct
NorthNode,64.169653554,6977459906,2377929.378663723357,increasing,decreasing,station_retrograde
NorthNode,63.918486433,6978167513,2377937.568569309078,decreasing,increasing,station_direct
NorthNode,63.994995498,6978570899,2377942.237380640581,increasing,decreasing,station_retrograde
NorthNode,63.341075985,6979481899,2377952.781360133551,decreasing,increasing,station_direct
NorthNode,63.403620345,6979821188,2377956.708318436518,increasing,decreasing,station_retrograde
NorthNode,62.659264656,6980691422,2377966.780469289050,decreasing,increasing,station_direct
Neptune,220.116894741,6980836568,2377968.460399708711,decreasing,increasing,station_direct
NorthNode,62.684241665,6980915978,2377969.379503028467,increasing,decreasing,station_retrograde
Mars,344.016941555,6981728147,2377978.779606414028,increasing,decreasing,station_retrograde
NorthNode,61.256964473,6982044127,2377982.436783355661,decreasing,increasing,station_direct
NorthNode,61.262029226,6982172323,2377983.920533176512,increasing,decreasing,station_retrograde
NorthNode,60.109302063,6983222244,2377996.072400314733,decreasing,increasing,station_direct
NorthNode,60.109380993,6983252874,2377996.426912523806,increasing,decreasing,station_retrograde
NorthNode,58.320134838,6984511483,2378010.994147452526,decreasing,increasing,station_direct
NorthNode,58.321937790,6984600752,2378012.027347914875,increasing,decreasing,station_retrograde
Mercury,193.274146556,6985552868,2378023.047216139734,increasing,decreasing,station_retrograde
Jupiter,56.390068402,6985573668,2378023.287952378392,increasing,decreasing,station_retrograde
NorthNode,57.248016367,6985592025,2378023.500419070944,decreasing,increasing,station_direct
NorthNode,57.261220958,6985766964,2378025.525174885057,increasing,decreasing,station_retrograde
NorthNode,55.943914249,6986849495,2378038.054472581483,decreasing,increasing,station_direct
Mars,333.782678660,6986930331,2378038.990066503175,decreasing,increasing,station_direct
NorthNode,55.994629357,6987149037,2378041.521388061345,increasing,decreasing,station_retrograde
Mercury,178.220731133,6987439078,2378044.878347553313,decreasing,increasing,station_direct
NorthNode,55.414258606,6987947909,2378050.767593620345,decreasing,increasing,station_direct
NorthNode,55.491818428,6988324088,2378055.121514095925,increasing,decreasing,station_retrograde
NorthNode,54.993579571,6989196162,2378065.214970749803,decreasing,increasing,station_direct
NorthNode,55.086279154,6989690260,2378070.933687180281,increasing,decreasing,station_retrograde
Saturn,116.258364920,6990195275,2378076.778777733445,increasing,decreasing,station_retrograde
NorthNode,54.969706714,6990316410,2378078.180796436965,decreasing,increasing,station_direct
Pluto,329.593052872,6990660407,2378082.162249251269,decreasing,increasing,station_direct
NorthNode,55.009225796,6990894630,2378084.873163580894,increasing,decreasing,station_retrograde
NorthNode,55.008552541,6991040311,2378086.559282823466,decreasing,increasing,station_direct
NorthNode,55.031811933,6991554775,2378092.513724364340,increasing,decreasing,station_retrograde
NorthNode,54.919706885,6992226412,2378100.287300119177,decreasing,increasing,station_direct
NorthNode,54.994560142,6992685995,2378105.606549359858,increasing,decreasing,station_retrograde
NorthNode,54.616120860,6993475669,2378114.746293495409,decreasing,increasing,station_direct
NorthNode,54.722032454,6993915045,2378119.831670251675,increasing,decreasing,station_retrograde
Uranus,172.342526592,6994530602,2378126.956169134937,increasing,decreasing,station_retrograde
NorthNode,54.058338115,6994760372,2378129.615546196699,decreasing,increasing,station_direct
Mercury,298.393174493,6995035505,2378132.799954608083,increasing,decreasing,station_retrograde
NorthNode,54.105157329,6995040195,2378132.854232624173,increasing,decreasing,station_retrograde
Jupiter,46.359142087,6995739523,2378140.948305256665,decreasing,increasing,station_direct
NorthNode,52.902283173,6996060619,2378144.664698448032,decreasing,increasing,station_direct
NorthNode,52.922824722,6996268194,2378147.067191747949,increasing,decreasing,station_retrograde
Mercury,282.276143951,6996796909,2378153.186574257910,decreasing,increasing,station_direct
NorthNode,51.676576891,6997295964,2378158.962678418495,decreasing,increasing,station_direct
NorthNode,51.678208500,6997377721,2378159.908929257654,increasing,decreasing,station_retrograde
NorthNode,49.867265373,6998608792,2378174.157439517789,decreasing,increasing,station_direct
NorthNode,49.867362960,6998642161,2378174.543656999245,increasing,decreasing,station_retrograde
Neptune,225.065927641,6998803398,2378176.409820984118,increasing,decreasing,station_retrograde
NorthNode,48.596685353,6999712381,2378186.930468033999,decreasing,increasing,station_direct
NorthNode,48.602070684,6999836389,2378188.365736122243,increasing,decreasing,station_retrograde
NorthNode,47.110476834,7000947676,2378201.227856661193,decreasing,increasing,station_direct
NorthNode,47.147582324,7001210259,2378204.267009983771,increasing,decreasing,station_retrograde
Saturn,109.308493618,7001756455,2378210.588726200163,decreasing,increasing,station_direct
NorthNode,46.422494453,7002062982,2378214.136491938494,decreasing,increasing,station_direct
NorthNode,46.480401647,7002381771,2378217.826179443859,increasing,decreasing,station_retrograde
NorthNode,45.821106443,7003292946,2378228.372183606029,decreasing,increasing,station_direct
NorthNode,45.923042269,7003763605,2378233.819630482234,increasing,decreasing,station_retrograde
NorthNode,45.728700995,7004429894,2378241.531311788596,decreasing,increasing,station_direct
Mercury,51.078887609,7004911407,2378247.104376010597,increasing,decreasing,station_retrograde
NorthNode,45.792089439,7004933426,2378247.359229060821,increasing,decreasing,station_retrograde
NorthNode,45.730590885,7005644197,2378255.585740325972,decreasing,increasing,station_direct
NorthNode,45.730879562,7005754862,2378256.866590172052,increasing,decreasing,station_retrograde
NorthNode,45.706295194,7006302647,2378263.206684272736,decreasing,increasing,station_direct
NorthNode,45.753104831,7006802307,2378268.989791327156,increasing,decreasing,station_retrograde
Mercury,41.859488542,7006970871,2378270.940761767328,decreasing,increasing,station_direct
Uranus,168.194364139,7007464260,2378276.651284205727,decreasing,increasing,station_direct
NorthNode,45.583039495,7007491525,2378276.966846412048,decreasing,increasing,station_direct
NorthNode,45.690354520,7008003317,2378282.890372079797,increasing,decreasing,station_retrograde
Pluto,333.179862604,7008154065,2378284.635143256746,increasing,decreasing,station_retrograde
NorthNode,45.220756449,7008831144,2378292.471703591757,decreasing,increasing,station_direct
NorthNode,45.279828144,7009164986,2378296.335608953610,increasing,decreasing,station_retrograde
NorthNode,44.563847830,7010055613,2378306.643792239949,decreasing,increasing,station_direct
NorthNode,44.611114118,7010355241,2378310.111712695099,increasing,decreasing,station_retrograde
NorthNode,43.536735122,7011353993,2378321.671342028305,decreasing,increasing,station_direct
NorthNode,43.546802935,7011511839,2378323.498258372769,increasing,decreasing,station_retrograde
Neptune,222.290034307,7012594969,2378336.034492333420,decreasing,increasing,station_direct
NorthNode,42.206682319,7012623728,2378336.367350979708,decreasing,increasing,station_direct
NorthNode,42.207705476,7012699623,2378337.245762911625,increasing,decreasing,station_retrograde
NorthNode,40.817940584,7013846420,2378350.518878213130,decreasing,increasing,station_direct
NorthNode,40.818027137,7013877503,2378350.878628890030,increasing,decreasing,station_retrograde
NorthNode,39.329469684,7015039253,2378364.324811880477,decreasing,increasing,station_direct
NorthNode,39.337697443,7015193476,2378366.109803080559,increasing,decreasing,station_retrograde
Mercury,176.458564443,7015602679,2378370.845944270492,increasing,decreasing,station_retrograde
NorthNode,38.258064675,7016186600,2378377.604292714037,decreasing,increasing,station_direct
NorthNode,38.282244857,7016403903,2378380.119370235130,increasing,decreasing,station_retrograde
NorthNode,37.302919202,7017383264,2378391.454572414048,decreasing,increasing,station_direct
Mercury,162.160672096,7017559825,2378393.498096130788,decreasing,increasing,station_direct
NorthNode,37.382528246,7017759721,2378395.811709723435,increasing,decreasing,station_retrograde
Venus,211.645389250,7018113751,2378399.909286631271,increasing,decreasing,station_retrograde
NorthNode,36.911972594,7018542597,2378404.872771930881,decreasing,increasing,station_direct
NorthNode,36.987350162,7018939800,2378409.470032786019,increasing,decreasing,station_retrograde
NorthNode,36.683890757,7019734872,2378418.672254765406,decreasing,increasing,station_direct
Jupiter,91.428307717,7020121656,2378423.148923501372,increasing,decreasing,station_retrograde
NorthNode,36.769947863,7020319887,2378425.443264300935,increasing,decreasing,station_retrograde
NorthNode,36.729954985,7020911695,2378432.292895122431,decreasing,increasing,station_direct
NorthNode,36.730338210,7021030485,2378433.667773906142,increasing,decreasing,station_retrograde
NorthNode,36.714457792,7021488400,2378438.967723264359,decreasing,increasing,station_direct
Venus,195.981489994,7021724031,2378441.694931639358,decreasing,increasing,station_direct
NorthNode,36.787034124,7022090978,2378445.942001619376,increasing,decreasing,station_retrograde
Pluto,330.936972472,7022342397,2378448.851941232570,decreasing,increasing,station_direct
NorthNode,36.525477810,7022872767,2378454.990480386652,decreasing,increasing,station_direct
Saturn,130.253965364,7022949428,2378455.877766840160,increasing,decreasing,station_retrograde
NorthNode,36.605061680,7023286305,2378459.776805290952,increasing,decreasing,station_retrograde
NorthNode,36.162822944,7024051306,2378468.630979096517,decreasing,increasing,station_direct
NorthNode,36.252971696,7024443104,2378473.165681449696,increasing,decreasing,station_retrograde
Mercury,282.475130287,7025181206,2378481.708532050252,increasing,decreasing,station_retrograde
NorthNode,35.241403582,7025417994,2378484.449134966359,decreasing,increasing,station_direct
NorthNode,35.270125124,7025644642,2378487.072367691435,increasing,decreasing,station_retrograde
Uranus,177.126924971,7026494170,2378496.904872790910,increasing,decreasing,station_retrograde
NorthNode,34.136659915,7026627534,2378498.448437587358,decreasing,increasing,station_direct
NorthNode,34.146382626,7026786655,2378500.290116662160,increasing,decreasing,station_retrograde
Mercury,266.200989866,7026905866,2378501.669872574508,decreasing,increasing,station_direct
NorthNode,32.505413859,7027956200,2378513.826513482258,decreasing,increasing,station_direct
NorthNode,32.505483210,7027984296,2378514.151700557210,increasing,decreasing,station_retrograde
NorthNode,31.005445791,7029125234,2378527.356998337433,decreasing,increasing,station_direct
NorthNode,31.007076249,7029211609,2378528.356712062843,increasing,decreasing,station_retrograde
NorthNode,29.560671819,7030317567,2378541.157156332396,decreasing,increasing,station_direct
Jupiter,81.360194755,7030364301,2378541.698060162365,decreasing,increasing,station_direct
NorthNode,29.574797151,7030491162,2378543.166348717175,increasing,decreasing,station_retrograde
Neptune,227.239357018,7030553549,2378543.888427806087,increasing,decreasing,station_retrograde
NorthNode,28.481515867,7031469996,2378554.495447162539,decreasing,increasing,station_direct
NorthNode,28.542116458,7031793816,2378558.243373434991,increasing,decreasing,station_retrograde
NorthNode,27.851231806,7032665730,2378568.334959479980,decreasing,increasing,station_direct
NorthNode,27.920326103,7033023508,2378572.475918128155,increasing,decreasing,station_retrograde
NorthNode,27.515201333,7033823719,2378581.737610470504,decreasing,increasing,station_direct
NorthNode,27.623137443,7034367183,2378588.027704373933,increasing,decreasing,station_retrograde
Saturn,123.323641269,7034540497,2378590.033655330539,decreasing,increasing,station_direct
Mercury,32.306677151,7034824459,2378593.320250108838,increasing,decreasing,station_retrograde
NorthNode,27.506188510,7035031063,2378595.711509995162,decreasing,increasing,station_direct
NorthNode,27.533693627,7035557960,2378601.809853659943,increasing,decreasing,station_retrograde
NorthNode,27.533230918,7035689546,2378603.332832372747,decreasing,increasing,station_direct
NorthNode,27.551720444,7036181001,2378609.020971942693,increasing,decreasing,station_retrograde
Mercury,21.784616528,7036875000,2378617.053367607296,decreasing,increasing,station_direct
NorthNode,27.422407414,7036927682,2378617.663118150085,decreasing,increasing,station_direct
NorthNode,27.496534245,7037403215,2378623.166961587034,increasing,decreasing,station_retrograde
NorthNode,27.240527454,7038096660,2378631.192945500836,decreasing,increasing,station_direct
NorthNode,27.334539686,7038533330,2378636.246998580173,increasing,decreasing,station_retrograde
Uranus,172.983400881,7039440710,2378646.749088228680,decreasing,increasing,station_direct
NorthNode,26.582023077,7039475276,2378647.149149930105,decreasing,increasing,station_direct
NorthNode,26.628603193,7039767547,2378650.531925478019,increasing,decreasing,station_retrograde
Pluto,334.502423647,7039817621,2378651.111475811340,increasing,decreasing,station_retrograde
NorthNode,25.871154553,7040643878,2378660.674639624543,decreasing,increasing,station_direct
NorthNode,25.897102552,7040877327,2378663.376598163508,increasing,decreasing,station_retrograde
NorthNode,24.432017450,7042011814,2378676.507231584750,decreasing,increasing,station_direct
NorthNode,24.435048137,7042116090,2378677.714134894311,increasing,decreasing,station_retrograde
NorthNode,23.250363384,7043199536,2378690.254016516730,decreasing,increasing,station_direct
NorthNode,23.250376788,7043217174,2378690.458164958283,increasing,decreasing,station_retrograde
Neptune,224.464839145,7044342732,2378703.485448039137,decreasing,increasing,station_direct
NorthNode,21.589829804,7044452063,2378704.750852835365,decreasing,increasing,station_direct
NorthNode,21.591741315,7044540867,2378705.778681713156,increasing,decreasing,station_retrograde
NorthNode,20.470097020,7045558750,2378717.559730708599,decreasing,increasing,station_direct
Mercury,159.044266283,7045627507,2378718.355529718101,increasing,decreasing,station_retrograde
NorthNode,20.488991580,7045766052,2378719.959060604684,increasing,decreasing,station_retrograde
NorthNode,19.366467916,7046790651,2378731.817844630219,decreasing,increasing,station_direct
NorthNode,19.408091035,7047065456,2378734.998464826494,increasing,decreasing,station_retrograde
Mercury,145.774932074,7047649984,2378741.763836234808,decreasing,increasing,station_direct
NorthNode,18.777990579,7047911644,2378744.792299378663,decreasing,increasing,station_direct
NorthNode,18.872942253,7048337396,2378749.719993900508,increasing,decreasing,station_retrograde
NorthNode,18.474787768,7049143278,2378759.047324337997,decreasing,increasing,station_direct
NorthNode,18.548701171,7049590724,2378764.226102497429,increasing,decreasing,station_retrograde
Mars,55.030907713,7050237726,2378771.714553437196,increasing,decreasing,station_retrograde
NorthNode,18.412782944,7050271903,2378772.110118159093,decreasing,increasing,station_direct
NorthNode,18.456046805,7050911258,2378779.510057375766,increasing,decreasing,station_retrograde
NorthNode,18.455905968,7050999033,2378780.525975481607,decreasing,increasing,station_direct
NorthNode,18.476322842,7051509950,2378786.439358786680,increasing,decreasing,station_retrograde
NorthNode,18.391352288,7052121508,2378793.517581616528,decreasing,increasing,station_direct
NorthNode,18.477581289,7052630499,2378799.408681647852,increasing,decreasing,station_retrograde
NorthNode,18.044865834,7053482756,2378809.272766830400,decreasing,increasing,station_direct
NorthNode,18.129786854,7053879473,2378813.864399647340,increasing,decreasing,station_retrograde
Pluto,332.266493352,7054023036,2378815.526003218256,decreasing,increasing,station_direct
Jupiter,124.454371308,7054462754,2378820.615337535739,increasing,decreasing,station_retrograde
NorthNode,17.581184386,7054663054,2378822.933619078249,decreasing,increasing,station_direct
NorthNode,17.640218034,7054978511,2378826.584745286964,increasing,decreasing,station_retrograde
Mercury,266.636372711,7055322835,2378830.569980487227,increasing,decreasing,station_retrograde
Saturn,144.024982979,7055678522,2378834.686719752848,increasing,decreasing,station_retrograde
NorthNode,16.313015270,7056048549,2378838.969439571723,decreasing,increasing,station_direct
NorthNode,16.330154997,7056237413,2378841.155371745117,increasing,decreasing,station_retrograde
Mars,39.437399084,7056303856,2378841.924386904575,decreasing,increasing,station_direct
Mercury,250.338803856,7057030299,2378850.332289606333,decreasing,increasing,station_direct
NorthNode,15.207503569,7057217944,2378852.504112941213,decreasing,increasing,station_direct
NorthNode,15.210040953,7057315775,2378853.636415065266,increasing,decreasing,station_retrograde
Uranus,181.909965841,7058467220,2378866.963317324407,increasing,decreasing,station_retrograde
NorthNode,13.265176055,7058577162,2378868.235800483264,decreasing,increasing,station_direct
NorthNode,13.265242716,7058605423,2378868.562898030505,increasing,decreasing,station_retrograde
NorthNode,12.018263090,7059653962,2378880.698756613769,decreasing,increasing,station_direct
NorthNode,12.024280513,7059786028,2378882.227305971086,increasing,decreasing,station_retrograde
NorthNode,10.480077251,7060912242,2378895.262189630419,decreasing,increasing,station_direct
NorthNode,10.511257716,7061149853,2378898.012314821593,increasing,decreasing,station_retrograde
NorthNode,9.747287434,7062006227,2378907.924052939750,decreasing,increasing,station_direct
Neptune,229.414948874,7062292516,2378911.237577921711,increasing,decreasing,station_retrograde
NorthNode,9.821444015,7062362119,2378912.043168028817,increasing,decreasing,station_retrograde
NorthNode,9.186280081,7063257937,2378922.411430912092,decreasing,increasing,station_direct
NorthNode,9.271294988,7063684427,2378927.347664264962,increasing,decreasing,station_retrograde
NorthNode,9.059743801,7064370173,2378935.284533977509,decreasing,increasing,station_direct
Mercury,14.340954577,7064806286,2378940.332138098776,increasing,decreasing,station_retrograde
Jupiter,114.399968547,7064835666,2378940.672186471522,decreasing,increasing,station_direct
NorthNode,9.138173630,7064940355,2378941.883863770403,increasing,decreasing,station_retrograde
NorthNode,9.068418906,7066212467,2378956.607380588539,decreasing,increasing,station_direct
NorthNode,9.125368261,7066733839,2378962.641780163161,increasing,decreasing,station_retrograde
Mercury,2.274254573,7066828177,2378963.733652539551,decreasing,increasing,station_direct
Saturn,137.120696407,7067318763,2378969.411732010543,decreasing,increasing,station_direct
NorthNode,8.874232294,7067514806,2378971.680752310902,decreasing,increasing,station_direct
NorthNode,8.971162666,7067984067,2378977.112016346306,increasing,decreasing,station_retrograde
Venus,73.075016855,7068727661,2378985.718429541215,increasing,decreasing,station_retrograde
NorthNode,8.567256680,7068739170,2378985.851629828103,decreasing,increasing,station_direct
NorthNode,8.633242528,7069086848,2378989.875677994452,increasing,decreasing,station_retrograde
NorthNode,7.666664921,7070081701,2379001.390180153772,decreasing,increasing,station_direct
NorthNode,7.702250494,7070343720,2379004.422815089114,increasing,decreasing,station_retrograde
NorthNode,6.800795511,7071269112,2379015.133366789669,decreasing,increasing,station_direct
NorthNode,6.810440520,7071427153,2379016.962542716414,increasing,decreasing,station_retrograde
Uranus,177.771762414,7071428042,2379016.972830952145,decreasing,increasing,station_direct
Pluto,335.811566822,7071486423,2379017.648539268412,increasing,decreasing,station_retrograde
Venus,56.571272353,7072440033,2379028.685690259561,decreasing,increasing,station_direct
NorthNode,5.144891794,7072638425,2379030.981901353225,decreasing,increasing,station_direct
NorthNode,5.145252365,7072690538,2379031.585057944059,increasing,decreasing,station_retrograde
NorthNode,3.994791169,7073763122,2379043.999227731489,decreasing,increasing,station_direct
NorthNode,3.995012268,7073806810,2379044.504875505343,increasing,decreasing,station_retrograde
NorthNode,2.302985446,7075027687,2379058.635388322175,decreasing,increasing,station_direct
NorthNode,2.312222020,7075185185,2379060.458288606256,increasing,decreasing,station_retrograde
Mercury,140.891421899,7075624176,2379065.539205089211,increasing,decreasing,station_retrograde
Neptune,226.642335198,7076095768,2379070.997445429675,decreasing,increasing,station_direct
NorthNode,1.418455832,7076109077,2379071.151476538740,decreasing,increasing,station_direct
NorthNode,1.448965583,7076353783,2379073.983732244931,increasing,decreasing,station_retrograde
NorthNode,0.429834025,7077367683,2379085.718683168292,decreasing,increasing,station_direct
Mercury,128.904915193,7077693863,2379089.493915453553,decreasing,increasing,station_direct
NorthNode,0.498337033,7077722111,2379089.820850533433,increasing,decreasing,station_retrograde
NorthNode,0.096959829,7078469469,2379098.470838340931,decreasing,increasing,station_direct
NorthNode,0.185157481,7078912099,2379103.593860323541,increasing,decreasing,station_retrograde
NorthNode,359.899602054,7079718267,2379112.924517384730,decreasing,increasing,station_direct
NorthNode,359.964774527,7080252804,2379119.111284682527,increasing,decreasing,station_retrograde
NorthNode,359.930110060,7080838531,2379125.890530042350,decreasing,increasing,station_direct
NorthNode,359.930288038,7080931765,2379126.969623660669,increasing,decreasing,station_retrograde
NorthNode,359.905600197,7081480986,2379133.326349055395,decreasing,increasing,station_direct
NorthNode,359.980833916,7082078219,2379140.238776200451,increasing,decreasing,station_retrograde
NorthNode,359.774658077,7082780703,2379148.369374610484,decreasing,increasing,station_direct
NorthNode,359.854097539,7083202193,2379153.247732698917,increasing,decreasing,station_retrograde
NorthNode,359.306736330,7084058588,2379163.159713611007,decreasing,increasing,station_direct
NorthNode,359.390195259,7084439071,2379167.563453133218,increasing,decreasing,station_retrograde
NorthNode,358.612282845,7085311346,2379177.659219454974,decreasing,increasing,station_direct
Mercury,250.831151319,7085455192,2379179.324111141264,increasing,decreasing,station_retrograde
NorthNode,358.644429264,7085551186,2379180.435153372586,increasing,decreasing,station_retrograde
Pluto,333.582788709,7085700258,2379182.160522802733,decreasing,increasing,station_direct
NorthNode,357.236338250,7086639362,2379193.029774094932,decreasing,increasing,station_direct
NorthNode,357.244880763,7086790477,2379194.778798046522,increasing,decreasing,station_retrograde
Mercury,234.606763611,7087167294,2379199.140103235841,decreasing,increasing,station_direct
NorthNode,355.952574732,7087848438,2379207.023719664663,decreasing,increasing,station_direct
NorthNode,355.952742265,7087886534,2379207.464636102319,increasing,decreasing,station_retrograde
Saturn,157.518424238,7088376869,2379213.139813072979,increasing,decreasing,station_retrograde
Jupiter,155.718641054,7088668677,2379216.517227582633,increasing,decreasing,station_retrograde
NorthNode,354.077299935,7089129797,2379221.854254803620,decreasing,increasing,station_direct
NorthNode,354.079021931,7089216528,2379222.858087973669,increasing,decreasing,station_retrograde
NorthNode,352.893550760,7090224018,2379234.518850409426,decreasing,increasing,station_direct
NorthNode,352.907099537,7090395508,2379236.503688436933,increasing,decreasing,station_retrograde
Uranus,186.688031548,7090432410,2379236.930801090784,increasing,decreasing,station_retrograde
NorthNode,351.548828041,7091468115,2379248.918121569790,decreasing,increasing,station_direct
NorthNode,351.607355094,7091782440,2379252.556145170704,increasing,decreasing,station_retrograde
NorthNode,351.018484694,7092580016,2379261.787349831313,decreasing,increasing,station_direct
NorthNode,351.095319440,7092951714,2379266.089408467524,increasing,decreasing,station_retrograde
NorthNode,350.616597755,7093815498,2379276.086908484809,decreasing,increasing,station_direct
Neptune,231.593054243,7094039231,2379278.676407043822,increasing,decreasing,station_retrograde
NorthNode,350.713909985,7094334320,2379282.091789586470,increasing,decreasing,station_retrograde
Mercury,357.054838906,7094849578,2379288.055433005095,increasing,decreasing,station_retrograde
NorthNode,350.614281704,7094950701,2379289.225838257931,decreasing,increasing,station_direct
NorthNode,350.643128733,7095517167,2379295.782150407322,increasing,decreasing,station_retrograde
NorthNode,350.643097250,7095569944,2379296.392999912612,decreasing,increasing,station_direct
NorthNode,350.674518600,7096171723,2379303.358035328798,increasing,decreasing,station_retrograde
Mercury,343.555422357,7096824053,2379310.908148057759,decreasing,increasing,station_direct
NorthNode,350.543986343,7096872704,2379311.471233926713,decreasing,increasing,station_direct
NorthNode,350.615235136,7097320977,2379316.659578880295,increasing,decreasing,station_retrograde
NorthNode,350.272711494,7098085841,2379325.512172787450,decreasing,increasing,station_direct
NorthNode,350.374615106,7098529021,2379330.641578386538,increasing,decreasing,station_retrograde
Jupiter,145.714074322,7099177463,2379338.146686360240,decreasing,increasing,station_direct
NorthNode,349.707446029,7099401754,2379340.742652269080,decreasing,increasing,station_direct
NorthNode,349.749890330,7099677669,2379343.936115424149,increasing,decreasing,station_retrograde
Saturn,150.645618425,7100083767,2379348.636314816773,decreasing,increasing,station_direct
NorthNode,348.737404279,7100657795,2379355.280161872506,decreasing,increasing,station_direct
NorthNode,348.759894231,7100879601,2379357.847356772050,increasing,decreasing,station_retrograde
NorthNode,347.551264654,7101925818,2379369.956348704174,decreasing,increasing,station_direct
NorthNode,347.553458503,7102018224,2379371.025867969729,increasing,decreasing,station_retrograde
Pluto,337.107833704,7103153164,2379384.161750948988,increasing,decreasing,station_retrograde
NorthNode,346.012898572,7103219611,2379384.930810028687,decreasing,increasing,station_direct
NorthNode,346.012901307,7103230065,2379385.051805545576,increasing,decreasing,station_retrograde
Uranus,182.555102590,7103405933,2379387.087309132330,decreasing,increasing,station_direct
NorthNode,344.730566908,7104353168,2379398.050678379834,decreasing,increasing,station_direct
NorthNode,344.733080807,7104450343,2379399.175394841470,increasing,decreasing,station_retrograde
NorthNode,343.338688873,7105561891,2379412.040535565466,decreasing,increasing,station_direct
Mercury,121.930520272,7105585871,2379412.318080820143,increasing,decreasing,station_retrograde
NorthNode,343.363261188,7105792107,2379414.705068021081,increasing,decreasing,station_retrograde
NorthNode,342.543090034,7106698982,2379425.201307210140,decreasing,increasing,station_direct
NorthNode,342.585644143,7106978985,2379428.442081552930,increasing,decreasing,station_retrograde
Mercury,111.354793755,7107676050,2379436.509968593717,decreasing,increasing,station_direct
Neptune,228.822006720,7107842185,2379438.432822213508,decreasing,increasing,station_direct
NorthNode,341.843768306,7107907525,2379439.189072374254,decreasing,increasing,station_direct
NorthNode,341.940707714,7108348006,2379444.287234326825,increasing,decreasing,station_retrograde
NorthNode,341.659999866,7109061277,2379452.542684219778,decreasing,increasing,station_direct
NorthNode,341.730895963,7109516444,2379457.810823253356,increasing,decreasing,station_retrograde
NorthNode,341.587285639,7110260217,2379466.419300961308,decreasing,increasing,station_direct
NorthNode,341.616671919,7110869051,2379473.465996700339,increasing,decreasing,station_retrograde
NorthNode,341.616669276,7110892595,2379473.738496179692,decreasing,increasing,station_direct
NorthNode,341.638220720,7111433614,2379480.000283652917,increasing,decreasing,station_retrograde
NorthNode,341.545474960,7112065977,2379487.319310195744,decreasing,increasing,station_direct
NorthNode,341.647748741,7112615716,2379493.682029451244,increasing,decreasing,station_retrograde
NorthNode,341.245151522,7113436144,2379503.177723685279,decreasing,increasing,station_direct
NorthNode,341.315438228,7113802093,2379507.413234897889,increasing,decreasing,station_retrograde
NorthNode,340.720351498,7114629950,2379516.994921247475,decreasing,increasing,station_direct
NorthNode,340.785871210,7114966819,2379520.893860307522,increasing,decreasing,station_retrograde
Mercury,234.981955267,7115573970,2379527.921074256301,increasing,decreasing,station_retrograde
NorthNode,339.644081518,7115972347,2379532.531922538765,decreasing,increasing,station_direct
NorthNode,339.660057426,7116154455,2379534.639650020748,increasing,decreasing,station_retrograde
Mars,102.482787782,7117049906,2379545.003664367832,increasing,decreasing,station_retrograde
NorthNode,338.375611483,7117206942,2379546.821216479875,decreasing,increasing,station_direct
NorthNode,338.378314920,7117309773,2379548.011389687657,increasing,decreasing,station_retrograde
Mercury,218.922442279,7117312861,2379548.047127068043,decreasing,increasing,station_direct
Pluto,334.886506368,7117377745,2379548.798095877282,decreasing,increasing,station_direct
NorthNode,336.753143325,7118489115,2379561.661181567237,decreasing,increasing,station_direct
NorthNode,336.753163806,7118507883,2379561.878397976980,increasing,decreasing,station_retrograde
Venus,287.057376313,7119257874,2379570.558851828799,increasing,decreasing,station_retrograde
NorthNode,335.236514684,7119648767,2379575.083081745543,decreasing,increasing,station_direct
NorthNode,335.243644477,7119791852,2379576.739155090414,increasing,decreasing,station_retrograde
