physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
296.23798389226704,296.23798389226704,296,retrograde,direct,2350416.375540332
161.64894507010177,521.6489450701017,521,direct,retrograde,2350954.9712124253
145.40817095966682,145.40817095966682,145,retrograde,direct,2350997.754219074
24.668259591178426,384.6682595911784,384,direct,retrograde,2351542.8669530842
8.299232604365551,8.299232604365551,8,retrograde,direct,2351585.2022487735
233.15759587535942,593.1575958753594,593,direct,retrograde,2352124.259928406
217.73121036390984,217.73121036390984,217,retrograde,direct,2352165.5453690337
92.4172566957489,452.4172566957489,452,direct,retrograde,2352708.5251599345
75.90025635382449,75.90025635382449,75,retrograde,direct,2352751.6393189207
309.37926555252534,669.3792655525253,669,direct,retrograde,2353294.764925074
293.81048398464117,293.81048398464117,293,retrograde,direct,2353335.8712491905
159.44541375567204,519.445413755672,519,direct,retrograde,2353874.6105483724
143.17653140986914,143.17653140986914,143,retrograde,direct,2353917.405456786
22.422393719109927,382.42239371910995,382,direct,retrograde,2354462.5516404305
6.0628211016069695,6.0628211016069695,6,retrograde,direct,2354504.8417840954
230.72816439395493,590.7281643939549,590,direct,retrograde,2355043.7593976147
215.2863616408969,215.2863616408969,215,retrograde,direct,2355085.1050662408
90.28150912885603,450.28150912885604,450,direct,retrograde,2355628.197814149
73.76585840421659,73.76585840421659,73,retrograde,direct,2355671.3093157643
306.905013052595,666.905013052595,666,direct,retrograde,2356214.2987602483
291.3578454592309,291.3578454592309,291,retrograde,direct,2356255.3628665004
157.24414861994836,517.2441486199484,517,direct,retrograde,2356794.2659861324
140.95194656615234,140.95194656615234,140,retrograde,direct,2356837.086370878
20.139579541749676,380.1395795417497,380,direct,retrograde,2357382.223372451
3.7989379487658064,3.7989379487658064,3,retrograde,direct,2357424.476897264
228.319375885935,588.319375885935,588,direct,retrograde,2357963.252547377
212.8603312384193,212.8603312384193,212,retrograde,direct,2358004.6543737724
88.13055425060159,448.13055425060156,448,direct,retrograde,2358547.8676522886
71.61295707217346,71.61295707217346,71,retrograde,direct,2358590.9545685686
304.45021386561086,664.4502138656109,664,direct,retrograde,2359133.8547989754
288.92451355294673,288.92451355294673,288,retrograde,direct,2359174.8724482264
155.04672433722644,515.0467243372265,515,direct,retrograde,2359713.906268142
138.73863528900858,138.73863528900858,138,retrograde,direct,2359756.7712825406
17.876253175853964,377.87625317585395,377,direct,retrograde,2360301.882430748
1.5621358052189835,1.5621358052189835,1,retrograde,direct,2360344.1068899054
225.91540770138752,585.9154077013875,585,direct,retrograde,2360882.734702884
210.4289300707506,210.4289300707506,210,retrograde,direct,2360924.1891712137
85.99550467187233,445.9955046718723,445,direct,retrograde,2361467.5626274142
69.47164591540641,69.47164591540641,69,retrograde,direct,2361510.6130435513
301.97149833349306,661.9714983334931,661,direct,retrograde,2362053.4128610203
286.46512986025044,286.46512986025044,286,retrograde,direct,2362094.4021993084
152.84447362548403,512.844473625484,512,direct,retrograde,2362633.538057439
136.52472871936448,136.52472871936448,136,retrograde,direct,2362676.4535128223
15.59252893746158,375.59252893746157,375,direct,retrograde,2363221.516515416
359.30181973560695,359.30181973560695,359,retrograde,direct,2363263.7203768836
223.51029849867444,583.5102984986745,583,direct,retrograde,2363802.235270422
207.9893485883624,207.9893485883624,207,retrograde,direct,2363843.737780907
83.85054210952586,443.85054210952586,443,direct,retrograde,2364387.2712490866
67.31907221782711,67.31907221782711,67,retrograde,direct,2364430.295077811
299.48679592100984,659.4867959210098,659,direct,retrograde,2364972.9723219182
284.0074586441241,284.0074586441241,284,retrograde,direct,2365013.9422695152
150.65940572820605,510.659405728206,510,direct,retrograde,2365553.157869908
134.3288188044423,134.3288188044423,134,retrograde,direct,2365596.11833743
13.311512859948698,373.3115128599487,373,direct,retrograde,2366141.139528813
357.0433160657894,357.0433160657894,357,retrograde,direct,2366183.3073966233
221.14141384854068,581.1414138485407,581,direct,retrograde,2366721.7702193856
205.58472889570868,205.58472889570868,205,retrograde,direct,2366763.3119671857
81.70834833133748,441.70834833133745,441,direct,retrograde,2367306.9853863856
65.17671315778523,65.17671315778523,65,retrograde,direct,2367349.987955494
297.01134917059807,657.0113491705981,657,direct,retrograde,2367892.5200474085
281.5656561124057,281.5656561124057,281,retrograde,direct,2367933.4745296286
148.48199515196433,508.4819951519643,508,direct,retrograde,2368472.777440438
132.13700541226174,132.13700541226174,132,retrograde,direct,2368515.770211448
11.012760472382709,371.0127604723827,371,direct,retrograde,2369060.7637934964
