directional_degree,physical_degree,navigation_cell,motion,jd_ut,civic_offset_seconds
106,106,106,direct,2358290.0972992647,5280625996
106.10000000000001,106.10000000000001,106,direct,2358294.5540449177,5281011059
106.2,106.2,106,direct,2358299.4799336423,5281436655
106.30000000000001,106.30000000000001,106,direct,2358305.11423536,5281923459
106.4,106.4,106,direct,2358311.987747739,5282517330
106.5,106.5,106,direct,2358321.8906854787,5283372944
466.5,106.5,466,retrograde,2358347.963151168,5285625605
466.4,106.39999999999998,466,retrograde,2358357.9759974154,5286490715
466.3,106.30000000000001,466,retrograde,2358364.944620758,5287092804
466.2,106.19999999999999,466,retrograde,2358370.730143537,5287592673
466.1,106.10000000000002,466,retrograde,2358375.816390502,5288032125
466,106,466,retrograde,2358380.452844048,5288432715
465.9,105.89999999999998,465,retrograde,2358384.778743382,5288806472
465.8,105.80000000000001,465,retrograde,2358388.867826951,5289159769
465.7,105.69999999999999,465,retrograde,2358392.7842122773,5289498145
465.6,105.60000000000002,465,retrograde,2358396.5787384054,5289825992
465.5,105.5,465,retrograde,2358400.274834863,5290145335
465.4,105.39999999999998,465,retrograde,2358403.8915263205,5290457817
465.3,105.30000000000001,465,retrograde,2358407.461145696,5290766232
465.2,105.19999999999999,465,retrograde,2358411.0046228366,5291072388
465.1,105.10000000000002,465,retrograde,2358414.534876636,5291377402
465,105,465,retrograde,2358418.070516644,5291682882
464.9,104.89999999999998,464,retrograde,2358421.636787292,5291991007
464.8,104.80000000000001,464,retrograde,2358425.2568760696,5292303783
464.7,104.69999999999999,464,retrograde,2358428.9411315024,5292622103
464.6,104.60000000000002,464,retrograde,2358432.7147840397,5292948146
464.5,104.5,464,retrograde,2358436.6194322407,5293285508
464.4,104.39999999999998,464,retrograde,2358440.690228055,5293637225
464.3,104.30000000000001,464,retrograde,2358444.9771189527,5294007612
464.2,104.19999999999999,464,retrograde,2358449.5708673852,5294404512
464.1,104.10000000000002,464,retrograde,2358454.6023270627,5294839230
464,104,464,retrograde,2358460.25947216,5295328007
463.9,103.89999999999998,463,retrograde,2358467.0255006854,5295912592
463.8,103.80000000000001,463,retrograde,2358476.300946285,5296713991
103.80000000000001,103.80000000000001,103,direct,2358506.304801489,5299306324
103.9,103.9,103,direct,2358515.5001950255,5300100806
104,104,104,direct,2358522.140814642,5300674555
104.10000000000001,104.10000000000001,104,direct,2358527.674549609,5301152670
104.2,104.2,104,direct,2358532.5311501157,5301572280
104.30000000000001,104.30000000000001,104,direct,2358536.9350716327,5301952779
104.4,104.4,104,direct,2358541.022082339,5302305897
104.5,104.5,104,direct,2358544.854528905,5302637020
104.60000000000001,104.60000000000001,104,direct,2358548.4869806203,5302950864
104.7,104.7,104,direct,2358551.9630232863,5303251194
104.80000000000001,104.80000000000001,104,direct,2358555.307202632,5303540131
104.9,104.9,104,direct,2358558.536017323,5303819101
105,105,105,direct,2358561.667093731,5304089626
105.10000000000001,105.10000000000001,105,direct,2358564.7209888413,5304353482
105.2,105.2,105,direct,2358567.7108331323,5304611805
105.30000000000001,105.30000000000001,105,direct,2358570.6412042663,5304864989
105.4,105.4,105,direct,2358573.519079016,5305113637
105.5,105.5,105,direct,2358576.3552587545,5305358683
105.60000000000001,105.60000000000001,105,direct,2358579.157811487,5305600824
105.7,105.7,105,direct,2358581.9309188207,5305840420
105.80000000000001,105.80000000000001,105,direct,2358584.677201857,5306077699
105.9,105.9,105,direct,2358587.400194409,5306312966
106,106,106,direct,2358590.1069169287,5306546827
106.10000000000001,106.10000000000001,106,direct,2358592.8057034034,5306780002
106.2,106.2,106,direct,2358595.4993055244,5307012729
106.30000000000001,106.30000000000001,106,direct,2358598.194181825,5307245566
106.4,106.4,106,direct,2358600.883339793,5307477910
106.5,106.5,106,direct,2358603.5798983756,5307710892
106.60000000000001,106.60000000000001,106,direct,2358606.2887467355,5307944937
106.7,106.7,106,direct,2358609.0128958696,5308180303
106.80000000000001,106.80000000000001,106,direct,2358611.7543526255,5308417165
106.9,106.9,106,direct,2358614.516217973,5308655790
107,107,107,direct,2358617.30545929,5308896781
107.10000000000001,107.10000000000001,107,direct,2358620.1326951506,5309141054
107.2,107.2,107,direct,2358623.0038944883,5309389126
107.30000000000001,107.30000000000001,107,direct,2358625.921485949,5309641205
107.4,107.4,107,direct,2358628.8940107147,5309898032
107.5,107.5,107,direct,2358631.934685965,5310160746
107.60000000000001,107.60000000000001,107,direct,2358635.055850826,5310430415
107.7,107.7,107,direct,2358638.267836166,5310707930
107.80000000000001,107.80000000000001,107,direct,2358641.582991563,5310994359
107.9,107.9,107,direct,2358645.0235121106,5311291620
108,108,108,direct,2358648.626001174,5311602876
108.10000000000001,108.10000000000001,108,direct,2358652.4221138456,5311930860
108.2,108.2,108,direct,2358656.455254924,5312279323
108.30000000000001,108.30000000000001,108,direct,2358660.8087473647,5312655465
108.4,108.4,108,direct,2358665.595864877,5313069072
108.5,108.5,108,direct,2358670.9953862396,5313535590
108.60000000000001,108.60000000000001,108,direct,2358677.4396532783,5314092375
108.7,108.7,108,direct,2358686.112722819,5314841728
468.7,108.69999999999999,468,retrograde,2358718.678924154,5317655448
468.6,108.60000000000002,468,retrograde,2358727.482174304,5318416049
468.5,108.5,468,retrograde,2358734.044933102,5318983071
468.4,108.39999999999998,468,retrograde,2358739.6028935844,5319463279
468.3,108.30000000000001,468,retrograde,2358744.5436676554,5319890162
468.2,108.19999999999999,468,retrograde,2358749.0840385435,5320282450
468.1,108.10000000000002,468,retrograde,2358753.3456780165,5320650656
468,108,468,retrograde,2358757.3877054006,5320999887
467.9,107.89999999999998,467,retrograde,2358761.265051815,5321334890
467.8,107.80000000000001,467,retrograde,2358765.0270697395,5321659928
467.7,107.69999999999999,467,retrograde,2358768.696104929,5321976932
467.6,107.60000000000002,467,retrograde,2358772.295753173,5322287942
467.5,107.5,467,retrograde,2358775.8549235906,5322595454
467.4,107.39999999999998,467,retrograde,2358779.3968237983,5322901475
467.3,107.30000000000001,467,retrograde,2358782.933080186,5323207007
467.2,107.19999999999999,467,retrograde,2358786.475957733,5323513112
467.1,107.10000000000002,467,retrograde,2358790.05278451,5323822150
467,107,467,retrograde,2358793.6851745304,5324135988
466.9,106.89999999999998,466,retrograde,2358797.388170582,5324455927
466.8,106.80000000000001,466,retrograde,2358801.191295553,5324784517
466.7,106.69999999999999,466,retrograde,2358805.1371416645,5325125438
466.6,106.60000000000002,466,retrograde,2358809.269086555,5325482438
466.5,106.5,466,retrograde,2358813.631922209,5325859387
466.4,106.39999999999998,466,retrograde,2358818.326211708,5326264974
466.3,106.30000000000001,466,retrograde,2358823.4921755544,5326711313
466.2,106.19999999999999,466,retrograde,2358829.375188452,5327219605
466.1,106.10000000000002,466,retrograde,2358836.5988002764,5327843725
466,106,466,retrograde,2358847.4005090212,5328776993
106,106,106,direct,2358870.2602767176,5330752077
106.10000000000001,106.10000000000001,106,direct,2358880.9661970856,5331677068
106.2,106.2,106,direct,2358888.0607908205,5332290041
106.30000000000001,106.30000000000001,106,direct,2358893.816491934,5332787334
106.4,106.4,106,direct,2358898.8324203067,5333220710
106.5,106.5,106,direct,2358903.3458302594,5333610669
106.60000000000001,106.60000000000001,106,direct,2358907.513530852,5333970758
106.7,106.7,106,direct,2358911.412389054,5334307619
106.80000000000001,106.80000000000001,106,direct,2358915.09386292,5334625699
106.9,106.9,106,direct,2358918.604207307,5334928993
107,107,107,direct,2358921.9802967543,5335220687
107.10000000000001,107.10000000000001,107,direct,2358925.2412742623,5335502435
107.2,107.2,107,direct,2358928.399692454,5335775322
107.30000000000001,107.30000000000001,107,direct,2358931.4757499523,5336041094
107.4,107.4,107,direct,2358934.484327892,5336301035
107.5,107.5,107,direct,2358937.432273673,5336555737
