physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
111.53638695720522,471.5363869572052,471,direct,retrograde,2391241.335169833
92.69069836453299,92.69069836453299,92,retrograde,direct,2391319.1863533445
146.9806068426164,506.9806068426164,506,direct,retrograde,2392006.4613849334
127.49144493520657,127.49144493520657,127,retrograde,direct,2392087.0236878423
180.24158524901497,540.241585249015,540,direct,retrograde,2392771.3971639266
161.00076293246792,161.00076293246792,161,retrograde,direct,2392852.1623131027
216.0678718198026,576.0678718198026,576,direct,retrograde,2393541.2663743235
198.13063966220528,198.13063966220528,198,retrograde,direct,2393619.223262158
261.57428260864265,621.5742826086426,621,direct,retrograde,2394324.4367530067
247.18933093808832,247.18933093808832,247,retrograde,direct,2394394.725365077
330.47694880301236,690.4769488030124,690,direct,retrograde,2395132.013147521
320.52391235761826,320.52391235761826,320,retrograde,direct,2395191.8337098807
45.476772014120414,405.4767720141204,405,direct,retrograde,2395929.953223861
30.76518620804941,30.76518620804941,30,retrograde,direct,2395998.428315077
96.11818295638629,456.1181829563863,456,direct,retrograde,2396705.5166537883
77.89113749897511,77.89113749897511,77,retrograde,direct,2396781.547803467
133.94223456592832,493.9422345659283,493,direct,retrograde,2397472.1130961217
114.57685710832615,114.57685710832615,114,retrograde,direct,2397551.9293849748
167.45982535927314,527.4598253592732,527,direct,retrograde,2398236.5520286076
148.02324948297297,148.02324948297297,148,retrograde,direct,2398317.536574252
201.66473127624332,561.6647312762433,561,direct,retrograde,2399003.761740256
183.04286670706853,183.04286670706853,183,retrograde,direct,2399083.2580906563
242.1797670400746,602.1797670400746,602,direct,retrograde,2399780.3335692817
226.01924709252484,226.01924709252484,226,retrograde,direct,2399854.389231694
300.2767694604991,660.276769460499,660,direct,retrograde,2400578.388441433
289.3022039683464,289.3022039683464,289,retrograde,direct,2400641.111542144
19.24329142920212,379.24329142920215,379,direct,retrograde,2401385.9926557643
6.865903547265745,6.865903547265745,6,retrograde,direct,2401450.0836191513
78.78848110752278,438.7884811075228,438,direct,retrograde,2402168.381749046
61.541040581811025,61.541040581811025,61,retrograde,direct,2402241.9917194964
120.25128827092134,480.25128827092135,480,direct,retrograde,2402937.4213886745
101.16887724675097,101.16887724675097,101,retrograde,direct,2403016.1154699726
154.78433841085487,514.7843384108548,514,direct,retrograde,2403702.1127852285
135.2780731930549,135.2780731930549,135,retrograde,direct,2403782.93801645
