directional_degree,physical_degree,navigation_cell,motion,jd_ut,civic_offset_seconds
499.3,139.3,499,retrograde,2523517.4345639707,19556267935
499.20000000000005,139.20000000000005,499,retrograde,2523521.8551880266,19556649877
499.1,139.10000000000002,499,retrograde,2523526.171125012,19557022774
499,139,499,retrograde,2523530.422165251,19557390064
498.9,138.89999999999998,498,retrograde,2523534.6263116393,19557753302
498.8,138.8,498,retrograde,2523538.821583069,19558115774
498.70000000000005,138.70000000000005,498,retrograde,2523543.0393987577,19558480193
498.6,138.60000000000002,498,retrograde,2523547.299445272,19558848261
498.5,138.5,498,retrograde,2523551.6422082935,19559223476
498.4,138.39999999999998,498,retrograde,2523556.1174989594,19559610141
498.3,138.3,498,retrograde,2523560.763537785,19560011559
498.20000000000005,138.20000000000005,498,retrograde,2523565.642674971,19560433116
498.1,138.10000000000002,498,retrograde,2523570.859028105,19560883809
498,138,498,retrograde,2523576.53867389,19561374530
497.9,137.89999999999998,497,retrograde,2523582.967442258,19561929976
497.8,137.8,497,retrograde,2523590.6972191506,19562597829
497.70000000000005,137.70000000000005,497,retrograde,2523601.6444135434,19563543666
137.70000000000002,137.70000000000002,137,direct,2523631.5569482897,19566128109
137.8,137.8,137,direct,2523642.36850834,19567062228
137.9,137.9,137,direct,2523649.952953577,19567717524
138,138,138,direct,2523656.214732849,19568258542
138.1,138.1,138,direct,2523661.712324236,19568733534
138.20000000000002,138.20000000000002,138,direct,2523666.6865645926,19569163308
138.3,138.3,138,direct,2523671.3015561765,19569562043
138.4,138.4,138,direct,2523675.638420389,19569936749
138.5,138.5,138,direct,2523679.754690749,19570292394
138.6,138.6,138,direct,2523683.7050071675,19570633702
138.70000000000002,138.70000000000002,138,direct,2523687.5147251105,19570962861
138.8,138.8,138,direct,2523691.202857264,19571281516
138.9,138.9,138,direct,2523694.7935148613,19571591749
139,139,139,direct,2523698.310157011,19571895587
139.1,139.1,139,direct,2523701.762113465,19572193836
139.20000000000002,139.20000000000002,139,direct,2523705.157570266,19572487203
139.3,139.3,139,direct,2523708.5133271245,19572777140
139.4,139.4,139,direct,2523711.840594841,19573064616
139.5,139.5,139,direct,2523715.1431717705,19573349959
139.6,139.6,139,direct,2523718.426187636,19573633612
139.70000000000002,139.70000000000002,139,direct,2523721.6997940294,19573916451
139.8,139.8,139,direct,2523724.9770727856,19574199608
139.9,139.9,139,direct,2523728.2637618044,19574483578
140,140,140,direct,2523731.562898455,19574768623
140.1,140.1,140,direct,2523734.887284898,19575055850
140.20000000000002,140.20000000000002,140,direct,2523738.249747339,19575346367
140.3,140.3,140,direct,2523741.656464944,19575640708
140.4,140.4,140,direct,2523745.1137694353,19575939419
140.5,140.5,140,direct,2523748.635110849,19576243663
140.6,140.6,140,direct,2523752.2420136393,19576555299
140.70000000000002,140.70000000000002,140,direct,2523755.951198951,19576875773
140.8,140.8,140,direct,2523759.777566168,19577206371
140.9,140.9,140,direct,2523763.758118931,19577550290
141,141,141,direct,2523767.931216979,19577910846
141.1,141.1,141,direct,2523772.335828967,19578291405
141.20000000000002,141.20000000000002,141,direct,2523777.0419865334,19578698017
141.3,141.3,141,direct,2523782.173903968,19579141414
141.4,141.4,141,direct,2523787.8974776,19579635931
141.5,141.5,141,direct,2523794.5972855217,19580214794
141.6,141.6,141,direct,2523803.1616020375,19580954751
141.70000000000002,141.70000000000002,141,direct,2523821.15380393,19582509278
501.70000000000005,141.70000000000005,501,retrograde,2523826.4850358297,19582969896
501.6,141.60000000000002,501,retrograde,2523844.6519765393,19584539520
501.5,141.5,501,retrograde,2523853.3420732776,19585290344
501.4,141.39999999999998,501,retrograde,2523860.2047844566,19585883282
501.3,141.3,501,retrograde,2523866.122378385,19586394563
