physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
137.9885595585993,497.98855955859926,497,direct,retrograde,2361667.413564902
127.9510547663612,127.9510547663612,127,retrograde,direct,2361788.2181837345
168.64913858071296,528.6491385807129,528,direct,retrograde,2362062.8506761994
158.66661574392995,158.66661574392995,158,retrograde,direct,2362185.1643498708
198.5660608701156,558.5660608701156,558,direct,retrograde,2362457.9064525794
188.6402081646456,188.6402081646456,188,retrograde,direct,2362581.2178465025
228.6213916768122,588.6213916768122,588,direct,retrograde,2362853.758648903
218.74417485400926,218.74417485400926,218,retrograde,direct,2362977.345196236
259.68854000926035,619.6885400092604,619,direct,retrograde,2363251.2418537214
249.8414529754487,249.8414529754487,249,retrograde,direct,2363374.1921543293
292.49227996878255,652.4922799687826,652,direct,retrograde,2363651.008619398
282.6576280480226,282.6576280480226,282,retrograde,direct,2363772.524091852
327.3686803739549,687.3686803739549,687,direct,retrograde,2364053.0123101966
317.5121753596074,317.5121753596074,317,retrograde,direct,2364172.6560175233
3.8988504749070003,363.898850474907,363,direct,retrograde,2364456.3090806417
353.9820484986217,353.9820484986217,353,retrograde,direct,2364574.377782655
40.830547579150476,400.83054757915045,400,direct,retrograde,2364859.070329692
30.83071070744013,30.83071070744013,30,retrograde,direct,2364976.5261804424
76.67559830649469,436.6755983064947,436,direct,retrograde,2365259.8927930277
66.61518184471613,66.61518184471613,66,retrograde,direct,2365377.962442319
110.55203769485989,470.5520376948599,470,direct,retrograde,2365658.301267784
100.48508779512223,100.48508779512223,100,retrograde,direct,2365777.71458767
142.44827009599442,502.4482700959944,502,direct,retrograde,2366054.7121566767
132.4169739946793,132.4169739946793,132,retrograde,direct,2366175.7884420594
172.9270579345244,532.9270579345244,532,direct,retrograde,2366449.9393097498
162.95323425849995,162.95323425849995,162,retrograde,direct,2366572.4455856485
202.80730287629433,562.8073028762943,562,direct,retrograde,2366845.1272766413
192.88961562236946,192.88961562236946,192,retrograde,direct,2366968.5314133065
232.97961498609558,592.9796149860956,592,direct,retrograde,2367241.1350785904
223.1068658420438,223.1068658420438,223,retrograde,direct,2367364.6434838613
264.2982382893463,624.2982382893463,624,direct,retrograde,2367638.998541847
254.456105161155,254.456105161155,254,retrograde,direct,2367761.7527994476
297.44341937974366,657.4434193797437,657,direct,retrograde,2368039.1360322637
287.60744641477135,287.60744641477135,287,retrograde,direct,2368160.340204425
332.6389848317467,692.6389848317467,692,direct,retrograde,2368441.476533671
322.7769813350182,322.7769813350182,322,retrograde,direct,2368560.8355833087
9.317492112348491,369.3174921123485,369,direct,retrograde,2368844.73895327
359.38779220427193,359.38779220427193,359,retrograde,direct,2368962.658324019
46.143303702593535,406.1433037025935,406,direct,retrograde,2369247.271725375
36.13004438606472,36.13004438606472,36,retrograde,direct,2369364.8174496703
81.69747214508975,441.69747214508976,441,direct,retrograde,2369647.750369791
71.63344233062459,71.63344233062459,71,retrograde,direct,2369765.9674187666
115.24797086730719,475.2479708673072,475,direct,retrograde,2370045.7873841934
105.18258203318933,105.18258203318933,105,retrograde,direct,2370165.4740550295
146.88562452441923,506.8856245244192,506,direct,retrograde,2370441.9713317445
136.86290264840227,136.86290264840227,136,retrograde,direct,2370563.2539637005
177.22998690886368,537.2299869088637,537,direct,retrograde,2370837.1825708253
167.26353561055285,167.26353561055285,167,retrograde,direct,2370959.8347356394
207.11151364823758,567.1115136482376,567,direct,retrograde,2371232.364930804
197.20127410919943,197.20127410919943,197,retrograde,direct,2371355.800830206
237.41853174476475,597.4185317447648,597,direct,retrograde,2371628.6888458375
227.55306700727644,227.55306700727644,227,retrograde,direct,2371752.118697569
268.9870674755349,628.9870674755349,628,direct,retrograde,2372026.8088039253
259.1486710470982,259.1486710470982,259,retrograde,direct,2372149.342283384
302.433985611926,662.433985611926,662,direct,retrograde,2372427.3578997506
292.5992241985226,292.5992241985226,292,retrograde,direct,2372548.2919007232
337.8724849223704,697.8724849223704,697,direct,retrograde,2372829.784395816
328.00413187021013,328.00413187021013,328,retrograde,direct,2372948.9407125413
14.614617402738752,374.61461740273876,374,direct,retrograde,2373233.05080048
4.672398998985036,4.672398998985036,4,retrograde,direct,2373350.912971149
51.28456819573394,411.2845681957339,411,direct,retrograde,2373635.3168549817
41.26347821757932,41.26347821757932,41,retrograde,direct,2373752.8900224064
86.55583747844102,446.55583747844105,446,direct,retrograde,2374035.3875940563
76.48848701405889,76.48848701405889,76,retrograde,direct,2374153.821860198
119.8222514871054,479.8222514871054,479,direct,retrograde,2374433.2064277846
109.76279430603614,109.76279430603614,109,retrograde,direct,2374553.0568066845
151.2651712700177,511.26517127001773,511,direct,retrograde,2374829.1899464615
141.2490255525123,141.2490255525123,141,retrograde,direct,2374950.649142418
181.52771613491956,541.5277161349195,541,direct,retrograde,2375224.357367426
171.57076299319093,171.57076299319093,171,retrograde,direct,2375347.109672216
