physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
312.0522763491305,672.0522763491306,672,direct,retrograde,2332975.044308751
309.2687928397249,309.2687928397249,309,retrograde,direct,2333134.79177492
314.26870218536783,674.2687021853678,674,direct,retrograde,2333342.556404394
311.48488068872206,311.48488068872206,311,retrograde,direct,2333502.3317798786
316.4870131387882,676.4870131387881,676,direct,retrograde,2333710.1509650163
313.7020699566045,313.7020699566045,313,retrograde,direct,2333869.8589765914
318.7063059412514,678.7063059412515,678,direct,retrograde,2334077.6248193206
315.9196324915232,315.9196324915232,315,retrograde,direct,2334237.3260434465
320.92497609417575,680.9249760941757,680,direct,retrograde,2334445.1070176633
318.1361487394983,318.1361487394983,318,retrograde,direct,2334604.851844838
323.14277977838134,683.1427797783813,683,direct,retrograde,2334812.62064771
320.3514333679701,320.3514333679701,320,retrograde,direct,2334972.263207486
325.3593023344841,685.359302334484,685,direct,retrograde,2335180.09975351
322.56581064677493,322.56581064677493,322,retrograde,direct,2335339.7780534737
327.5754193504755,687.5754193504755,687,direct,retrograde,2335547.6690125307
324.78006180642,324.78006180642,324,retrograde,direct,2335707.189809831
329.79189111496066,689.7918911149607,689,direct,retrograde,2335915.1682378296
326.99554505514186,326.99554505514186,326,retrograde,direct,2336074.663804468
332.0101544650357,692.0101544650357,692,direct,retrograde,2336282.7684979755
329.21337557513425,329.21337557513425,329,retrograde,direct,2336442.0861169696
334.23119377522846,694.2311937752285,694,direct,retrograde,2336650.313515939
331.43460561123356,331.43460561123356,331,retrograde,direct,2336809.606476673
336.45557871488063,696.4555787148806,696,direct,retrograde,2337017.946937192
333.65936762906676,333.65936762906676,333,retrograde,direct,2337177.1089138268
338.6841004652099,698.6841004652099,698,direct,retrograde,2337385.454495269
335.8885102474548,335.8885102474548,335,retrograde,direct,2337544.558953912
340.91638879263655,700.9163887926366,700,direct,retrograde,2337752.996110078
338.12132752012803,338.12132752012803,338,retrograde,direct,2337912.081437176
343.1525329710907,703.1525329710907,703,direct,retrograde,2338120.567969977
340.3572134328601,340.3572134328601,340,retrograde,direct,2338279.4966622377
345.3908904011598,705.3908904011598,705,direct,retrograde,2338488.0576455146
342.5947852039512,342.5947852039512,342,retrograde,direct,2338647.0238311505
347.6301968893649,707.6301968893649,707,direct,retrograde,2338855.6015470447
344.83235942646536,344.83235942646536,344,retrograde,direct,2339014.434540894
349.86907846858185,709.8690784685818,709,direct,retrograde,2339223.0907994583
347.06912089552486,347.06912089552486,347,retrograde,direct,2339381.905934644
352.1067179575078,712.1067179575077,712,direct,retrograde,2339590.68493653
349.3042370053906,349.3042370053906,349,retrograde,direct,2339749.3549977913
354.3428043127749,714.3428043127749,714,direct,retrograde,2339958.2130066194
351.53819128960276,351.53819128960276,351,retrograde,direct,2340116.8704006225
356.5778577150694,716.5778577150694,716,direct,retrograde,2340325.8177816533
353.7714990424454,353.7714990424454,353,retrograde,direct,2340484.370175182
358.81289111124414,718.8128911112442,718,direct,retrograde,2340693.3478953363
